,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
982,40.39,43.92,3.52,43.92,31.83,30.25,1.58,31.83,27.18,26.83,0.35,0.10,20.26,48.76,29.52,0.88,0.88,-24.83,-24.31
983,36.10,37.25,1.14,37.25,30.03,30.47,0.44,30.47,26.11,26.48,0.37,0.04,19.57,48.03,29.44,0.84,0.89,-22.29,-24.47
984,37.19,34.84,2.34,37.19,28.86,29.17,0.31,29.17,25.92,25.49,0.43,0.05,21.18,51.40,31.28,0.83,0.86,-20.50,-22.74
985,41.34,34.85,6.49,41.34,30.96,27.54,3.42,30.96,27.25,24.38,2.88,0.07,15.60,45.00,30.18,0.86,0.88,-22.43,-23.35
986,35.40,38.49,3.09,38.49,30.37,32.21,1.84,32.21,25.40,26.95,1.54,0.04,21.61,49.35,28.81,0.85,0.84,-23.09,-22.83
987,35.35,34.79,0.56,35.35,30.48,27.63,2.84,30.48,26.57,24.20,2.37,0.01,25.13,54.00,30.12,0.91,0.88,-24.95,-22.15
988,31.41,32.45,1.04,32.45,26.79,28.80,2.01,28.80,23.92,25.26,1.33,0.02,28.14,55.35,28.62,0.86,0.88,-20.98,-23.84
989,34.79,37.89,3.10,37.89,26.72,30.19,3.47,30.19,23.39,25.38,1.98,0.06,23.34,53.64,31.47,0.83,0.86,-18.91,-21.84
990,33.00,37.45,4.45,37.45,26.79,30.81,4.02,30.81,23.71,26.33,2.62,0.07,25.56,55.26,30.98,0.83,0.89,-18.79,-24.56
991,32.36,33.37,1.01,33.37,26.97,28.49,1.52,28.49,23.90,25.23,1.33,0.02,19.96,49.18,30.22,0.84,0.88,-19.36,-23.79
992,38.91,33.79,5.12,38.91,30.46,27.37,3.09,30.46,26.09,24.45,1.64,0.07,21.77,50.90,30.22,0.88,0.86,-24.35,-21.33
993,37.65,37.12,0.52,37.65,31.09,28.68,2.41,31.09,26.95,25.02,1.93,0.04,23.89,53.41,30.71,0.88,0.82,-24.99,-19.57
994,32.19,34.63,2.44,34.63,25.53,29.52,3.99,29.52,21.61,24.52,2.91,0.05,20.95,55.74,35.83,0.80,0.85,-15.29,-20.70
995,36.26,33.79,2.47,36.26,31.27,28.32,2.95,31.27,26.05,24.12,1.94,0.02,28.22,57.67,30.86,0.84,0.85,-21.21,-22.05
996,37.71,43.19,5.48,43.19,29.07,31.61,2.54,31.61,24.03,26.77,2.74,0.13,17.75,48.23,31.37,0.82,0.88,-19.35,-24.46
997,32.85,39.36,6.51,39.36,24.76,30.58,5.82,30.58,21.98,26.92,4.95,0.14,16.06,48.66,33.40,0.83,0.89,-17.53,-24.04
998,38.39,34.79,3.60,38.39,28.76,27.80,0.96,28.76,26.76,24.53,2.23,0.06,16.82,46.70,30.71,0.89,0.86,-24.54,-21.76
999,29.66,39.62,9.96,39.62,23.52,33.76,10.23,33.76,20.95,27.91,6.96,0.04,19.38,51.38,32.97,0.83,0.92,-16.07,-27.07
