,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,s_1,s_2
310,30.25,28.23,2.02,30.25,24.46,26.64,2.18,26.64,22.19,23.41,1.22,0.02,57.44,86.00,31.43,25.26,27.70
311,38.15,41.00,2.85,41.00,24.79,27.23,2.44,27.23,22.72,25.11,2.39,0.07,54.92,90.00,37.83,23.95,27.40
312,30.82,35.02,4.20,35.02,27.03,28.35,1.32,28.35,23.79,25.36,1.56,0.04,64.37,90.00,28.85,28.47,29.67
313,34.56,32.85,1.71,34.56,28.14,25.19,2.95,28.14,24.81,23.90,0.91,0.05,52.59,90.00,40.04,27.19,25.38
314,29.18,34.16,4.98,34.16,25.10,25.16,0.06,25.16,21.66,22.78,1.12,0.05,60.27,90.00,32.75,26.14,25.94
315,35.39,35.83,0.44,35.83,28.57,24.37,4.19,28.57,27.45,24.79,2.66,0.04,53.50,90.00,39.17,29.42,25.20
316,36.69,36.97,0.28,36.97,28.76,26.13,2.63,28.76,26.10,24.73,1.37,0.08,59.72,90.00,33.26,29.36,26.27
317,31.03,31.30,0.27,31.30,25.61,24.52,1.09,25.61,23.43,23.05,0.38,0.04,55.10,90.00,37.66,26.13,25.77
318,32.43,34.54,2.10,34.54,26.28,25.33,0.95,26.28,24.17,24.35,0.18,0.05,56.52,90.00,36.30,26.50,26.13
319,34.29,32.69,1.60,34.29,27.17,26.07,1.10,27.17,25.17,23.92,1.25,0.03,59.07,90.00,33.89,27.68,27.18
320,33.48,34.23,0.75,34.23,26.71,27.95,1.24,27.95,24.39,25.60,1.21,0.04,59.67,90.00,33.31,27.63,28.20
321,33.37,32.10,1.27,33.37,26.59,25.79,0.80,26.59,24.27,23.16,1.12,0.04,61.08,90.00,31.98,27.57,26.39
322,33.98,31.64,2.34,33.98,28.39,22.18,6.21,28.39,25.34,21.37,3.97,0.04,50.16,90.00,42.35,27.73,21.92
323,37.82,38.81,0.99,38.81,28.06,26.65,1.41,28.06,25.79,25.25,0.54,0.12,61.77,90.00,31.32,29.15,27.81
324,35.89,34.16,1.72,35.89,26.48,25.41,1.07,26.48,25.00,24.22,0.78,0.05,54.62,90.00,38.11,26.88,25.84
325,32.58,32.20,0.39,32.58,28.46,26.40,2.06,28.46,23.75,23.10,0.65,0.03,59.27,90.00,33.70,27.72,27.08
326,34.04,30.98,3.07,34.04,25.66,24.07,1.59,25.66,24.01,22.49,1.51,0.05,58.07,90.00,34.83,26.95,24.91
327,34.66,34.66,0.01,34.66,27.68,27.24,0.44,27.68,25.21,24.72,0.50,0.07,61.01,90.00,32.04,28.82,28.04
328,36.03,27.70,8.33,36.03,25.69,19.09,6.60,25.69,24.43,18.74,5.69,0.06,50.81,90.00,41.73,25.85,19.83
329,35.14,34.19,0.95,35.14,29.43,29.64,0.21,29.64,25.13,25.83,0.71,0.04,64.46,90.00,28.76,29.70,30.98
330,34.15,33.14,1.01,34.15,27.06,27.61,0.55,27.61,24.62,25.52,0.90,0.05,57.90,90.00,35.00,27.36,28.72
331,33.92,36.20,2.28,36.20,28.07,26.57,1.50,28.07,24.29,24.33,0.04,0.06,56.34,90.00,36.48,27.61,27.15
332,32.27,30.72,1.55,32.27,26.90,23.70,3.20,26.90,23.07,21.34,1.74,0.03,52.65,90.00,39.98,25.15,23.09
333,36.78,38.15,1.36,38.15,28.44,28.77,0.33,28.77,26.41,26.67,0.26,0.07,61.32,90.00,31.74,29.07,28.82
334,29.76,33.53,3.77,33.53,25.71,25.28,0.43,25.71,23.45,23.93,0.48,0.06,62.53,90.00,30.60,26.65,26.40
335,34.69,34.35,0.34,34.69,29.08,27.80,1.28,29.08,25.75,24.90,0.86,0.04,60.53,90.00,32.49,29.37,29.43
336,41.25,32.79,8.46,41.25,28.96,26.20,2.75,28.96,27.10,24.07,3.02,0.05,59.15,90.00,33.81,28.94,27.67
337,33.12,29.06,4.05,33.12,28.00,27.02,0.97,28.00,24.46,23.76,0.70,0.03,62.31,90.00,30.80,28.51,27.87
338,34.72,33.94,0.79,34.72,26.62,23.41,3.21,26.62,24.24,22.80,1.45,0.07,52.07,90.00,40.54,26.13,24.26
339,29.84,33.07,3.23,33.07,26.07,27.79,1.72,27.79,23.50,24.67,1.16,0.02,58.27,90.00,34.64,27.06,28.30
340,36.95,35.41,1.54,36.95,28.15,26.36,1.79,28.15,25.99,24.68,1.30,0.06,57.48,90.00,35.40,28.67,26.72
341,38.27,36.74,1.53,38.27,27.49,26.41,1.07,27.49,25.96,25.23,0.73,0.08,58.22,90.00,34.69,28.28,26.58
342,36.51,34.61,1.90,36.51,26.15,25.45,0.69,26.15,24.20,23.23,0.97,0.06,57.59,90.00,35.29,26.39,25.56
343,36.49,31.45,5.03,36.49,25.04,24.66,0.38,25.04,23.38,22.38,1.00,0.05,53.70,90.00,38.98,24.71,24.40
344,32.12,31.26,0.86,32.12,27.44,25.34,2.10,27.44,23.91,23.10,0.82,0.03,60.85,90.00,32.19,28.44,26.33
345,39.68,42.52,2.84,42.52,28.83,28.73,0.11,28.83,26.34,26.27,0.07,0.11,62.45,90.00,30.67,29.26,28.43
346,30.85,37.75,6.90,37.75,19.77,28.41,8.64,28.41,19.19,26.17,6.98,0.04,53.63,90.00,39.06,19.60,28.90
347,28.97,24.98,4.00,28.97,25.77,22.04,3.73,25.77,23.66,20.37,3.29,0.03,59.53,90.00,33.45,27.21,23.53
348,38.36,36.02,2.34,38.36,27.22,27.26,0.04,27.26,26.57,26.17,0.40,0.04,55.43,90.00,37.35,27.78,28.54
349,41.73,33.79,7.95,41.73,26.64,25.12,1.53,26.64,26.11,23.60,2.52,0.06,50.13,90.00,42.37,26.02,24.99
350,38.50,35.21,3.29,38.50,26.43,25.42,1.01,26.43,24.27,23.58,0.69,0.07,55.62,90.00,37.16,25.61,25.26
351,39.31,35.02,4.29,39.31,27.15,28.67,1.52,28.67,25.83,25.13,0.70,0.08,59.86,90.00,33.13,27.36,28.76
352,37.64,34.09,3.55,37.64,27.43,25.98,1.44,27.43,25.05,24.61,0.45,0.05,53.49,90.00,39.18,25.58,26.27
353,29.34,34.35,5.01,34.35,20.93,23.77,2.84,23.77,20.38,22.67,2.29,0.04,47.62,90.00,44.76,20.92,23.43
354,30.97,30.46,0.52,30.97,24.56,23.25,1.31,24.56,22.97,22.27,0.71,0.05,54.99,90.00,37.76,25.92,23.79
355,31.32,30.24,1.08,31.32,27.67,28.71,1.04,28.71,24.61,25.45,0.84,0.02,58.91,88.66,32.69,29.13,30.20
356,34.04,31.69,2.35,34.04,26.98,25.97,1.01,26.98,24.75,24.05,0.70,0.04,61.34,90.00,31.73,28.17,26.79
357,36.57,38.24,1.67,38.24,29.42,28.74,0.68,29.42,26.82,27.30,0.48,0.06,59.08,90.00,33.87,28.95,29.25
358,34.29,28.80,5.48,34.29,25.72,19.54,6.18,25.72,23.68,19.03,4.65,0.03,51.80,90.00,40.79,25.42,20.02
359,37.62,38.44,0.83,38.44,26.86,27.19,0.33,27.19,25.56,25.78,0.22,0.05,54.39,90.00,38.33,26.89,27.12
360,33.74,31.87,1.87,33.74,27.01,27.72,0.70,27.72,24.62,24.49,0.13,0.07,60.41,90.00,32.61,27.58,27.32
361,36.05,38.27,2.22,38.27,27.45,26.03,1.42,27.45,25.36,25.60,0.24,0.07,49.46,90.00,43.02,26.48,26.09
362,32.90,37.76,4.86,37.76,19.41,26.67,7.26,26.67,19.47,24.13,4.67,0.10,51.43,90.00,41.14,19.52,25.67
363,33.59,36.64,3.05,36.64,27.54,25.78,1.76,27.54,25.30,24.76,0.54,0.06,56.38,90.00,36.44,27.62,25.28
364,36.65,32.38,4.27,36.65,28.06,25.65,2.40,28.06,25.92,23.69,2.23,0.07,57.78,90.00,35.11,28.54,26.66
365,31.71,34.35,2.64,34.35,24.40,24.77,0.37,24.77,22.90,22.57,0.33,0.04,52.88,90.00,39.76,25.09,24.78
366,36.17,36.76,0.59,36.76,32.49,29.85,2.64,32.49,26.65,26.35,0.30,0.04,57.09,89.10,34.86,29.61,28.90
367,37.34,37.28,0.06,37.34,27.76,27.45,0.30,27.76,25.11,24.80,0.30,0.06,64.31,90.00,28.90,28.35,28.53
368,32.27,35.95,3.69,35.95,23.63,21.00,2.63,23.63,22.10,21.21,0.89,0.08,51.07,90.00,41.48,23.95,21.56
369,34.15,30.40,3.75,34.15,29.77,26.18,3.59,29.77,26.36,22.61,3.75,0.03,63.40,90.00,29.77,30.10,27.45
370,33.33,34.89,1.56,34.89,26.35,27.27,0.92,27.27,24.58,25.45,0.86,0.06,55.88,90.00,36.91,26.59,27.66
371,35.98,35.39,0.59,35.98,27.29,24.81,2.48,27.29,24.37,23.22,1.15,0.05,58.20,90.00,34.71,27.49,25.44
372,33.75,32.75,1.00,33.75,27.60,25.92,1.68,27.60,23.02,23.12,0.10,0.05,60.22,90.00,32.79,27.10,26.68
373,29.29,32.54,3.25,32.54,24.44,25.83,1.38,25.83,22.00,22.90,0.91,0.04,57.81,90.00,35.08,25.76,26.03
374,33.87,34.47,0.60,34.47,27.98,25.72,2.27,27.98,24.79,23.47,1.32,0.05,61.59,90.00,31.48,28.21,26.29
375,34.73,31.55,3.17,34.73,24.47,24.00,0.47,24.47,23.03,21.93,1.10,0.04,54.41,90.00,38.31,24.49,24.53
376,27.41,35.78,8.38,35.78,24.18,25.61,1.43,25.61,21.85,24.19,2.33,0.05,56.48,90.00,36.34,25.46,26.24
377,34.61,36.40,1.79,36.40,26.90,26.45,0.46,26.90,24.73,25.00,0.27,0.05,50.81,90.00,41.73,26.22,26.70
378,35.85,32.22,3.63,35.85,25.12,24.53,0.59,25.12,23.22,22.52,0.70,0.05,56.01,90.00,36.79,25.49,25.00
379,32.62,36.90,4.28,36.90,26.18,30.38,4.20,30.38,23.27,26.35,3.08,0.04,60.91,90.00,32.14,27.29,30.80
380,40.42,38.25,2.16,40.42,28.58,29.14,0.56,29.14,26.98,27.46,0.48,0.10,56.70,90.00,36.13,28.30,29.85
381,34.24,33.35,0.89,34.24,27.97,27.59,0.38,27.97,24.91,24.63,0.27,0.05,60.61,90.00,32.42,28.01,28.13
382,29.27,29.38,0.11,29.38,24.18,26.98,2.80,26.98,22.67,23.92,1.25,0.01,57.41,90.00,35.46,24.94,27.96
383,31.42,30.31,1.11,31.42,26.94,27.19,0.25,27.19,24.07,23.26,0.82,0.03,61.38,89.55,31.24,27.67,27.46
384,35.21,35.39,0.19,35.39,24.79,26.78,1.99,26.78,23.47,23.96,0.49,0.06,56.91,90.00,35.94,24.87,25.99
385,30.85,32.32,1.48,32.32,27.88,27.76,0.12,27.88,24.08,24.32,0.24,0.01,56.34,86.18,32.65,28.73,28.76
386,35.14,36.62,1.48,36.62,27.35,27.84,0.49,27.84,24.70,25.28,0.58,0.07,56.79,90.00,36.05,27.53,28.95
387,33.75,38.16,4.41,38.16,29.64,29.81,0.18,29.81,26.79,26.97,0.18,0.05,58.35,90.00,34.57,29.80,29.65
388,30.96,32.45,1.49,32.45,25.05,26.57,1.51,26.57,23.15,24.10,0.94,0.02,62.82,90.00,30.32,26.39,27.81
389,32.92,38.41,5.49,38.41,27.87,27.17,0.70,27.87,24.82,24.92,0.10,0.04,65.12,90.00,28.14,29.39,28.33
390,46.15,40.05,6.10,46.15,30.71,31.40,0.69,31.40,27.69,27.43,0.25,0.13,55.13,90.00,37.62,28.83,29.40
391,30.31,25.84,4.47,30.31,24.98,22.16,2.81,24.98,21.95,19.97,1.98,0.02,56.76,90.00,36.08,25.57,22.57
392,29.64,32.09,2.45,32.09,25.53,26.54,1.01,26.54,22.93,23.04,0.11,0.02,57.22,90.00,35.64,26.56,27.45
393,30.43,34.24,3.81,34.24,24.63,24.53,0.10,24.63,22.06,23.64,1.58,0.05,59.01,90.00,33.94,25.51,25.34
394,28.94,31.55,2.61,31.55,24.89,23.92,0.97,24.89,22.23,22.55,0.32,0.04,57.21,90.00,35.65,25.97,24.38
395,31.94,36.81,4.88,36.81,24.66,28.69,4.04,28.69,23.10,25.47,2.37,0.06,60.23,90.00,32.78,25.18,28.29
396,31.91,33.60,1.68,33.60,26.51,25.44,1.07,26.51,23.37,23.59,0.22,0.04,58.26,90.00,34.65,26.33,26.32
397,33.49,28.54,4.95,33.49,28.51,24.14,4.36,28.51,25.33,22.57,2.77,0.03,56.47,90.00,36.35,29.81,25.24
398,30.26,25.99,4.27,30.26,23.49,23.37,0.12,23.49,21.91,21.56,0.36,0.02,54.33,87.55,35.94,24.82,25.32
399,31.38,30.41,0.97,31.38,27.76,27.44,0.32,27.76,24.51,24.64,0.13,0.00,57.19,85.38,31.05,28.49,28.34
400,33.28,26.92,6.37,33.28,27.37,22.09,5.28,27.37,23.61,19.52,4.08,0.04,62.08,90.00,31.03,28.04,23.52
401,32.50,36.84,4.33,36.84,24.88,26.66,1.79,26.66,23.94,25.44,1.50,0.07,59.19,90.00,33.77,26.16,27.46
402,30.52,29.45,1.07,30.52,24.72,23.46,1.26,24.72,23.04,21.44,1.59,0.03,52.19,90.00,40.42,24.44,22.99
403,30.17,35.66,5.49,35.66,21.56,27.53,5.97,27.53,21.32,25.68,4.36,0.03,54.64,90.00,38.09,21.95,28.05
404,27.08,30.70,3.62,30.70,22.78,22.81,0.03,22.81,21.12,21.89,0.78,0.02,51.28,90.00,41.29,23.97,23.92
405,31.88,34.06,2.18,34.06,25.55,25.88,0.32,25.88,23.71,23.69,0.02,0.04,58.35,90.00,34.57,27.16,27.55
406,25.84,31.65,5.81,31.65,21.24,28.09,6.85,28.09,19.96,24.99,5.03,0.02,54.73,90.00,38.00,22.21,28.88
407,33.56,29.85,3.70,33.56,27.87,24.94,2.93,27.87,24.98,22.65,2.33,0.01,55.85,90.00,36.95,27.43,25.10
408,24.43,34.32,9.89,34.32,21.57,27.01,5.44,27.01,19.70,25.65,5.94,0.03,54.79,90.00,37.95,22.60,28.14
409,36.37,39.23,2.86,39.23,27.96,28.88,0.92,28.88,25.74,26.75,1.01,0.06,56.38,90.00,36.44,28.03,28.65
410,35.47,33.08,2.39,35.47,27.04,26.03,1.01,27.04,24.79,23.50,1.28,0.04,55.59,90.00,37.19,25.94,26.25
411,34.65,32.08,2.56,34.65,25.46,26.60,1.13,26.60,25.02,24.01,1.01,0.08,59.72,90.00,33.27,26.76,27.57
412,32.65,29.74,2.91,32.65,26.99,26.98,0.00,26.99,24.34,23.97,0.37,0.02,58.21,90.00,34.70,27.18,27.44
413,30.71,37.27,6.55,37.27,25.56,28.58,3.01,28.58,22.69,25.16,2.47,0.06,60.07,90.00,32.93,27.02,29.69
414,37.78,33.63,4.15,37.78,26.34,23.52,2.82,26.34,23.77,21.30,2.47,0.07,56.86,90.00,35.99,26.77,23.19
415,38.40,31.83,6.57,38.40,27.14,25.35,1.78,27.14,24.45,23.07,1.38,0.05,57.50,90.00,35.37,26.95,26.40
416,32.57,31.50,1.07,32.57,25.66,26.71,1.04,26.71,24.07,24.75,0.68,0.02,50.81,90.00,41.73,25.82,26.46
417,39.07,39.59,0.52,39.59,28.42,26.66,1.77,28.42,26.33,25.91,0.42,0.06,60.11,90.00,32.90,28.56,27.78
418,37.07,33.51,3.56,37.07,25.96,24.58,1.38,25.96,23.79,22.23,1.55,0.06,55.60,90.00,37.18,26.25,24.74
419,39.76,36.86,2.90,39.76,27.21,24.92,2.30,27.21,25.91,24.24,1.67,0.07,47.92,90.00,44.47,25.99,24.62
420,29.78,24.52,5.26,29.78,25.55,18.58,6.97,25.55,23.35,17.96,5.40,0.04,54.97,90.00,37.78,26.63,19.23
421,37.01,35.32,1.69,37.01,28.82,26.36,2.46,28.82,25.61,24.19,1.42,0.06,63.51,90.00,29.67,29.52,27.62
422,38.91,35.63,3.28,38.91,24.52,26.53,2.01,26.53,24.00,23.75,0.25,0.05,54.50,90.00,38.23,24.24,25.53
423,34.94,34.69,0.25,34.94,25.68,26.93,1.25,26.93,24.72,24.94,0.22,0.05,55.39,90.00,37.38,25.96,26.62
424,35.92,38.15,2.23,38.15,26.83,29.05,2.22,29.05,24.70,27.04,2.35,0.05,51.36,90.00,41.21,25.54,28.09
425,30.15,30.29,0.14,30.29,26.43,24.50,1.93,26.43,23.55,22.88,0.67,0.04,59.60,90.00,33.38,27.67,25.44
426,33.06,35.23,2.17,35.23,27.25,25.98,1.28,27.25,23.68,23.83,0.15,0.06,57.94,90.00,34.96,27.25,26.60
427,32.56,31.46,1.10,32.56,26.01,24.41,1.60,26.01,23.77,22.99,0.79,0.03,57.68,90.00,35.20,27.15,25.40
428,30.26,33.14,2.87,33.14,26.68,27.33,0.65,27.33,23.91,24.95,1.04,0.01,61.75,90.00,31.34,27.55,28.15
429,35.50,29.46,6.05,35.50,26.06,24.25,1.81,26.06,24.06,22.13,1.93,0.04,58.71,90.00,34.22,26.24,25.10
430,32.02,29.91,2.11,32.02,26.39,25.57,0.82,26.39,24.48,23.78,0.69,0.03,58.39,90.00,34.53,27.02,26.25
431,42.19,35.14,7.04,42.19,30.05,27.00,3.05,30.05,27.93,25.31,2.62,0.07,58.69,90.00,34.24,28.91,27.68
432,29.56,35.34,5.78,35.34,22.59,27.80,5.20,27.80,20.81,25.03,4.22,0.07,62.80,90.00,30.34,22.65,28.77
433,37.58,40.05,2.47,40.05,24.57,27.45,2.87,27.45,23.99,25.16,1.17,0.04,47.72,90.00,44.66,25.08,25.92
434,33.69,32.64,1.06,33.69,24.54,25.84,1.30,25.84,22.84,23.88,1.04,0.06,57.80,90.00,35.09,24.87,26.55
435,30.27,31.76,1.49,31.76,27.74,25.37,2.37,27.74,23.18,22.96,0.23,0.04,58.65,87.44,31.73,28.10,26.04
436,36.89,40.82,3.93,40.82,27.35,29.20,1.85,29.20,25.27,27.61,2.34,0.06,58.33,90.00,34.59,27.55,29.15
437,40.91,34.98,5.93,40.91,25.54,25.16,0.38,25.54,24.80,23.85,0.95,0.08,57.86,90.00,35.04,25.71,26.12
438,30.61,31.43,0.82,31.43,26.42,28.20,1.78,28.20,24.19,25.17,0.98,0.01,58.66,90.00,34.27,27.22,28.79
439,30.45,33.55,3.10,33.55,20.89,25.52,4.63,25.52,19.90,23.51,3.60,0.07,54.45,90.00,38.28,21.23,25.70
440,31.66,32.24,0.58,32.24,24.86,25.59,0.73,25.59,22.84,23.32,0.48,0.04,53.15,90.00,39.50,24.47,25.82
441,37.14,35.01,2.12,37.14,28.06,22.48,5.57,28.06,25.88,21.57,4.31,0.06,51.69,90.00,40.89,29.14,22.49
442,31.19,33.24,2.06,33.24,22.96,23.88,0.92,23.88,21.44,23.03,1.59,0.03,49.57,90.00,42.91,22.85,25.20
443,33.40,38.11,4.71,38.11,24.45,26.81,2.36,26.81,23.09,26.30,3.21,0.04,49.56,90.00,42.91,25.04,27.51
444,31.22,34.47,3.25,34.47,25.30,26.81,1.51,26.81,22.28,24.06,1.78,0.05,61.11,90.00,31.94,26.46,28.18
445,33.82,36.62,2.80,36.62,24.24,23.77,0.47,24.24,23.09,23.39,0.30,0.07,52.41,90.00,40.21,25.31,24.65
446,31.53,30.49,1.04,31.53,27.47,28.09,0.62,28.09,23.95,24.69,0.75,0.04,64.80,90.00,28.44,29.48,29.71
447,34.29,37.79,3.50,37.79,29.49,26.79,2.70,29.49,24.72,24.01,0.71,0.04,57.38,90.00,35.49,28.49,26.93
448,36.44,32.45,3.99,36.44,28.64,27.57,1.07,28.64,26.13,25.05,1.08,0.03,56.94,90.00,35.91,28.80,28.05
449,35.95,35.82,0.12,35.95,28.38,25.99,2.40,28.38,23.92,24.75,0.83,0.07,55.83,90.00,36.96,24.82,26.02
450,32.77,31.53,1.23,32.77,26.59,26.83,0.24,26.83,24.27,24.79,0.52,0.05,56.86,90.00,35.99,26.66,28.11
451,40.73,36.49,4.24,40.73,28.08,24.67,3.41,28.08,26.82,24.72,2.10,0.06,54.31,90.00,38.41,27.42,24.92
452,32.82,28.66,4.16,32.82,27.12,19.69,7.42,27.12,24.42,18.56,5.86,0.04,56.42,90.00,36.40,27.96,19.86
453,32.29,37.14,4.85,37.14,25.56,30.38,4.82,30.38,23.92,27.21,3.29,0.04,60.45,90.00,32.57,26.56,31.10
454,35.14,36.36,1.22,36.36,26.67,27.12,0.46,27.12,24.24,25.12,0.89,0.06,54.10,90.00,38.61,26.66,27.36
455,30.96,30.20,0.76,30.96,27.07,26.27,0.80,27.07,24.45,22.81,1.64,0.03,61.32,90.00,31.74,29.04,27.76
456,33.49,32.44,1.04,33.49,25.17,24.46,0.72,25.17,22.49,22.58,0.09,0.03,52.29,90.00,40.33,25.14,24.91
457,28.76,30.14,1.38,30.14,23.58,24.07,0.49,24.07,21.06,22.50,1.45,0.05,57.47,90.00,35.40,24.75,25.24
458,34.82,35.83,1.01,35.83,22.07,25.34,3.28,25.34,21.26,23.46,2.19,0.06,54.22,90.00,38.49,22.27,26.17
459,32.01,29.24,2.77,32.01,26.45,24.17,2.28,26.45,24.19,22.64,1.55,0.02,54.11,90.00,38.59,26.95,24.94
460,33.51,34.83,1.33,34.83,26.63,28.12,1.48,28.12,24.34,25.46,1.12,0.04,57.52,90.00,35.36,26.77,27.13
461,32.65,32.45,0.20,32.65,23.72,25.47,1.75,25.47,22.52,23.73,1.20,0.04,51.59,90.00,40.99,24.56,25.42
462,28.47,32.33,3.86,32.33,23.25,20.31,2.94,23.25,21.36,20.08,1.28,0.05,48.01,90.00,44.39,23.48,20.20
463,45.04,41.61,3.43,45.04,30.41,27.91,2.51,30.41,27.90,25.83,2.07,0.06,56.60,90.00,36.23,29.24,27.93
464,29.39,28.33,1.06,29.39,24.46,25.15,0.69,25.15,22.40,22.96,0.55,0.04,61.09,90.00,31.97,25.69,26.44
465,38.69,35.29,3.40,38.69,28.29,28.05,0.25,28.29,25.98,24.87,1.12,0.08,56.53,90.00,36.30,28.57,28.31
466,33.50,32.13,1.37,33.50,24.32,26.34,2.02,26.34,22.94,23.91,0.97,0.04,58.87,90.00,34.07,25.25,26.42
467,33.03,36.81,3.79,36.81,25.47,25.94,0.48,25.94,24.17,24.92,0.75,0.04,52.30,90.00,40.31,25.87,26.35
468,32.84,32.58,0.26,32.84,26.21,24.43,1.78,26.21,23.89,23.37,0.51,0.04,55.51,90.00,37.27,27.01,25.44
469,30.90,32.05,1.15,32.05,24.84,24.83,0.01,24.84,22.93,23.43,0.50,0.04,54.83,90.00,37.92,26.07,25.05
470,31.63,32.27,0.64,32.27,24.25,26.74,2.49,26.74,22.99,24.86,1.87,0.02,52.42,90.00,40.20,24.25,27.99
471,38.47,41.82,3.35,41.82,27.16,27.83,0.67,27.83,25.72,27.23,1.51,0.08,53.41,90.00,39.26,26.89,27.76
472,38.84,37.69,1.15,38.84,30.07,27.18,2.89,30.07,27.03,25.02,2.01,0.07,57.22,90.00,35.64,29.87,26.61
473,33.05,33.89,0.84,33.89,25.00,25.67,0.67,25.67,23.97,24.36,0.39,0.04,54.94,90.00,37.81,26.04,26.33
474,35.21,34.54,0.67,35.21,25.98,25.09,0.89,25.98,24.28,22.97,1.31,0.06,53.13,90.00,39.52,26.58,24.88
475,32.00,28.22,3.78,32.00,27.64,25.76,1.88,27.64,24.18,22.92,1.27,0.01,60.78,90.00,32.26,28.21,26.70
476,33.85,32.96,0.89,33.85,25.22,25.23,0.00,25.23,23.68,23.27,0.41,0.05,52.43,90.00,40.20,25.78,24.82
477,39.96,36.54,3.42,39.96,28.36,28.18,0.19,28.36,26.37,26.07,0.30,0.07,52.82,90.00,39.82,27.42,27.24
478,33.33,32.51,0.82,33.33,25.47,26.29,0.83,26.29,23.15,23.70,0.55,0.06,56.16,90.00,36.65,25.63,27.21
479,36.60,35.95,0.65,36.60,24.86,22.52,2.34,24.86,23.35,21.74,1.61,0.07,55.42,90.00,37.35,25.60,23.56
480,33.46,33.75,0.29,33.75,27.46,26.95,0.51,27.46,24.42,24.28,0.14,0.02,58.19,90.00,34.72,27.41,27.36
481,33.00,35.76,2.76,35.76,29.75,28.20,1.55,29.75,26.73,26.71,0.02,0.03,60.50,90.00,32.52,31.75,29.41
482,34.01,35.21,1.19,35.21,25.48,28.07,2.59,28.07,24.04,25.01,0.97,0.03,51.72,90.00,40.87,25.69,26.93
483,29.36,29.67,0.31,29.67,26.31,27.79,1.48,27.79,22.75,23.90,1.15,0.01,64.61,90.00,28.62,27.15,28.54
484,29.83,33.15,3.32,33.15,22.16,25.82,3.66,25.82,20.48,23.91,3.43,0.03,54.14,90.00,38.57,21.27,26.31
485,33.38,35.78,2.40,35.78,27.20,27.31,0.10,27.31,24.99,24.95,0.05,0.05,56.23,90.00,36.58,27.64,28.25
486,32.70,28.35,4.35,32.70,25.74,23.75,1.99,25.74,23.70,21.54,2.16,0.06,60.96,90.00,32.09,26.76,25.01
487,31.19,39.74,8.55,39.74,20.94,26.30,5.36,26.30,19.94,25.69,5.75,0.06,50.70,90.00,41.83,21.15,26.69
488,33.66,34.66,1.01,34.66,28.31,28.75,0.44,28.75,25.05,25.04,0.01,0.03,62.06,90.00,31.04,28.71,28.93
489,37.97,38.57,0.60,38.57,28.13,25.77,2.36,28.13,25.11,24.45,0.66,0.06,57.91,90.00,34.99,28.27,26.10
490,34.25,36.75,2.49,36.75,26.67,26.98,0.31,26.98,24.08,24.95,0.87,0.06,51.55,90.00,41.03,25.05,25.82
491,37.20,36.00,1.20,37.20,25.15,25.22,0.06,25.22,24.56,23.69,0.87,0.07,52.65,90.00,39.98,25.61,24.76
492,30.69,28.90,1.79,30.69,25.65,25.25,0.40,25.65,22.47,21.76,0.72,0.04,60.53,90.00,32.49,26.08,26.01
493,31.98,35.70,3.71,35.70,25.79,24.69,1.10,25.79,23.84,23.40,0.44,0.07,58.27,90.00,34.64,27.08,24.56
494,34.77,33.88,0.89,34.77,27.53,25.03,2.50,27.53,25.22,23.55,1.67,0.08,58.31,90.00,34.60,28.86,25.74
495,39.60,37.47,2.13,39.60,25.18,26.81,1.63,26.81,24.34,25.20,0.86,0.10,53.85,90.00,38.84,25.29,27.13
496,29.83,33.25,3.42,33.25,24.46,25.23,0.77,25.23,22.73,23.91,1.17,0.03,52.70,90.00,39.93,25.65,25.70
497,33.67,34.84,1.17,34.84,27.00,26.89,0.11,27.00,24.05,24.63,0.58,0.05,62.32,90.00,30.80,27.93,27.87
498,34.93,34.32,0.61,34.93,28.74,25.01,3.73,28.74,26.32,23.75,2.57,0.06,57.59,90.00,35.29,28.76,25.63
499,30.51,27.43,3.07,30.51,27.76,26.09,1.67,27.76,23.61,21.76,1.86,0.02,58.36,86.30,30.86,29.00,27.61
500,37.75,36.40,1.36,37.75,26.09,28.19,2.11,28.19,24.95,25.58,0.63,0.05,53.47,90.00,39.20,26.52,27.25
501,32.34,33.37,1.03,33.37,25.52,21.85,3.66,25.52,22.68,20.53,2.15,0.05,52.27,90.00,40.35,24.25,21.52
502,33.01,32.12,0.89,33.01,27.47,25.74,1.74,27.47,23.18,22.97,0.21,0.04,60.37,90.00,32.65,27.35,25.77
503,31.13,31.38,0.25,31.38,26.94,22.78,4.16,26.94,23.70,22.15,1.54,0.03,60.14,90.00,32.86,27.93,23.88
504,34.00,32.45,1.55,34.00,24.90,22.39,2.51,24.90,23.58,21.74,1.84,0.04,54.25,90.00,38.46,26.40,23.17
505,31.02,32.95,1.93,32.95,27.50,27.60,0.10,27.60,24.71,25.04,0.33,0.01,58.75,90.00,34.18,28.41,28.13
506,35.35,34.60,0.74,35.35,27.23,28.99,1.75,28.99,24.68,25.76,1.09,0.02,53.85,90.00,38.85,26.66,27.31
