,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
663,28.81,28.98,0.16,28.98,23.62,22.58,1.04,23.62,21.18,20.22,0.95,0.02,58.56,90.00,34.37,0.85,0.87,-17.55,-17.92
664,40.67,38.19,2.47,40.67,33.20,31.78,1.42,33.20,26.95,27.66,0.71,0.05,58.69,90.00,34.24,0.84,0.87,-21.97,-24.75
665,41.14,41.08,0.06,41.14,28.71,31.52,2.81,31.52,26.70,27.98,1.28,0.06,57.83,90.00,35.07,0.85,0.88,-21.79,-23.99
666,37.38,36.59,0.79,37.38,31.05,31.40,0.36,31.40,24.43,24.85,0.42,0.03,59.51,87.49,30.95,0.84,0.84,-21.73,-22.19
667,40.29,34.66,5.63,40.29,29.04,27.87,1.17,29.04,25.23,24.26,0.96,0.06,58.02,90.00,34.88,0.87,0.90,-21.29,-22.33
668,38.29,42.64,4.35,42.64,32.10,34.72,2.62,34.72,27.85,28.98,1.13,0.05,54.27,83.71,32.16,0.82,0.82,-23.12,-23.87
669,39.36,40.36,0.99,40.36,32.93,32.31,0.62,32.93,27.18,26.57,0.61,0.03,60.36,90.00,32.66,0.82,0.86,-21.72,-23.97
670,38.37,38.79,0.42,38.79,32.42,31.75,0.67,32.42,28.19,27.88,0.32,0.03,59.38,90.00,33.59,0.86,0.85,-24.11,-23.23
671,38.74,38.92,0.18,38.92,29.74,28.87,0.87,29.74,25.77,25.53,0.24,0.06,55.50,90.00,37.28,0.86,0.88,-20.82,-21.93
672,33.06,34.23,1.17,34.23,29.83,28.54,1.29,29.83,24.31,22.87,1.45,0.02,58.65,83.29,27.57,0.88,0.85,-24.32,-21.17
673,39.33,34.78,4.55,39.33,33.55,30.10,3.45,33.55,28.15,26.14,2.01,0.02,58.75,90.00,34.18,0.85,0.87,-23.95,-23.46
674,33.78,40.35,6.57,40.35,29.81,31.78,1.97,31.78,24.94,27.71,2.77,0.05,63.52,90.00,29.66,0.86,0.90,-22.14,-26.66
675,36.44,33.48,2.96,36.44,30.94,29.74,1.20,30.94,26.24,25.12,1.12,0.02,61.90,90.00,31.20,0.86,0.86,-23.48,-22.73
676,39.48,39.52,0.05,39.52,31.11,31.85,0.74,31.85,26.48,26.46,0.02,0.05,61.77,90.00,31.32,0.76,0.80,-19.67,-21.27
677,33.59,35.19,1.60,35.19,29.60,28.96,0.65,29.60,24.47,25.62,1.15,0.05,60.09,90.00,32.92,0.86,0.89,-21.55,-23.25
678,38.43,35.81,2.61,38.43,29.70,30.37,0.68,30.37,26.66,26.04,0.62,0.05,61.71,88.75,30.13,0.86,0.84,-23.20,-22.11
679,39.56,40.25,0.70,40.25,31.58,32.98,1.40,32.98,27.07,27.68,0.62,0.06,60.35,90.00,32.67,0.83,0.82,-22.42,-22.27
680,42.43,40.62,1.81,42.43,34.21,32.98,1.23,34.21,29.84,27.90,1.94,0.05,56.14,90.00,36.67,0.86,0.83,-24.97,-21.27
681,36.20,37.26,1.06,37.26,28.82,30.60,1.77,30.60,25.24,26.48,1.24,0.06,62.34,90.00,30.77,0.86,0.86,-22.31,-23.37
682,43.47,41.02,2.44,43.47,32.70,32.06,0.64,32.70,28.41,28.56,0.15,0.04,60.80,90.00,32.24,0.84,0.86,-22.99,-24.89
683,41.02,42.97,1.95,42.97,34.34,32.28,2.05,34.34,28.19,27.69,0.50,0.06,54.95,90.00,37.80,0.86,0.82,-23.88,-19.59
684,43.11,41.55,1.57,43.11,33.27,32.06,1.21,33.27,27.88,27.24,0.64,0.06,63.47,90.00,29.70,0.85,0.82,-24.40,-22.77
685,39.78,41.06,1.28,41.06,27.73,30.57,2.84,30.57,25.49,25.93,0.44,0.05,59.30,90.00,33.66,0.85,0.89,-20.38,-24.20
686,42.62,40.69,1.93,42.62,35.71,31.48,4.23,35.71,30.37,28.19,2.18,0.04,64.04,90.00,29.16,0.82,0.77,-26.36,-21.63
687,44.98,40.44,4.54,44.98,37.22,33.34,3.88,37.22,29.81,27.27,2.54,0.06,60.22,89.63,32.42,0.84,0.75,-25.47,-19.06
688,32.86,30.38,2.48,32.86,26.71,26.15,0.55,26.71,23.60,23.54,0.06,0.02,55.42,89.21,36.56,0.84,0.86,-18.14,-20.07
689,35.80,38.90,3.10,38.90,30.60,30.64,0.04,30.64,25.08,25.88,0.79,0.05,62.29,90.00,30.82,0.86,0.86,-22.75,-22.99
690,37.71,35.98,1.73,37.71,30.55,29.42,1.14,30.55,26.27,25.00,1.27,0.03,59.11,90.00,33.85,0.86,0.84,-23.04,-20.32
691,30.70,39.92,9.21,39.92,26.68,33.70,7.03,33.70,22.68,27.72,5.04,0.04,57.22,90.00,35.64,0.84,0.86,-18.69,-23.57
692,36.86,34.12,2.74,36.86,31.90,29.57,2.33,31.90,27.36,25.44,1.93,0.04,63.41,89.25,29.01,0.89,0.85,-26.47,-22.64
693,35.50,33.13,2.36,35.50,29.62,26.94,2.68,29.62,25.02,23.46,1.56,0.02,56.74,90.00,36.10,0.87,0.89,-21.21,-21.01
694,36.98,35.91,1.06,36.98,30.30,30.72,0.41,30.72,25.11,25.81,0.70,0.02,60.70,88.04,30.37,0.83,0.85,-20.87,-23.74
695,35.86,37.68,1.83,37.68,28.57,29.25,0.68,29.25,24.43,24.91,0.48,0.06,56.55,90.00,36.28,0.85,0.83,-19.68,-19.61
696,35.66,35.86,0.20,35.86,27.29,27.76,0.48,27.76,23.72,23.70,0.01,0.05,59.82,90.00,33.17,0.86,0.88,-20.35,-21.47
697,39.53,42.95,3.42,42.95,31.09,34.64,3.54,34.64,27.24,30.11,2.87,0.08,63.27,90.00,29.89,0.83,0.91,-22.07,-29.49
698,30.74,34.82,4.08,34.82,25.29,25.22,0.07,25.29,21.99,22.39,0.40,0.04,59.56,90.00,33.42,0.86,0.86,-19.68,-18.82
699,38.57,37.00,1.58,38.57,32.19,30.99,1.20,32.19,27.63,26.37,1.27,0.04,60.69,89.51,31.86,0.87,0.87,-24.24,-24.04
700,36.07,39.15,3.07,39.15,29.13,31.81,2.68,31.81,25.47,26.88,1.41,0.05,61.38,90.00,31.69,0.90,0.87,-23.07,-23.32
701,33.89,32.84,1.05,33.89,27.89,29.16,1.27,29.16,24.85,25.30,0.44,0.02,62.67,90.00,30.47,0.88,0.89,-23.01,-23.66
702,35.05,38.58,3.53,38.58,30.26,33.63,3.37,33.63,25.48,27.13,1.65,0.03,56.58,87.03,33.28,0.81,0.82,-20.29,-22.13
703,37.88,37.60,0.28,37.88,29.28,31.61,2.33,31.61,26.50,26.62,0.12,0.07,65.29,90.00,27.98,0.84,0.85,-22.34,-24.24
704,38.77,40.13,1.36,40.13,30.15,29.57,0.58,30.15,26.05,25.88,0.16,0.06,59.75,90.00,33.24,0.87,0.86,-23.06,-21.77
705,37.91,37.75,0.16,37.91,31.61,30.30,1.30,31.61,24.99,25.31,0.32,0.09,60.22,88.78,31.57,0.90,0.90,-24.24,-23.75
706,40.38,38.26,2.12,40.38,33.84,31.15,2.69,33.84,28.26,26.32,1.93,0.04,61.26,88.59,30.40,0.85,0.82,-23.93,-21.25
707,41.14,40.87,0.27,41.14,29.91,31.84,1.93,31.84,26.29,27.59,1.31,0.06,64.00,90.00,29.20,0.83,0.87,-22.04,-25.22
708,36.71,40.20,3.49,40.20,31.92,33.57,1.65,33.57,27.31,29.25,1.94,0.06,66.10,90.00,27.20,0.85,0.83,-24.78,-25.75
709,33.80,34.29,0.49,34.29,29.47,28.96,0.51,29.47,25.54,25.73,0.18,0.02,63.25,90.00,29.91,0.91,0.87,-24.99,-22.96
710,34.10,34.05,0.05,34.10,26.66,28.05,1.39,28.05,23.20,24.19,0.99,0.06,54.88,84.27,32.13,0.86,0.85,-20.04,-20.99
711,37.74,35.10,2.64,37.74,30.39,29.83,0.56,30.39,26.06,24.32,1.75,0.06,56.67,88.32,34.48,0.87,0.84,-23.15,-20.00
712,43.54,40.09,3.45,43.54,34.27,32.03,2.25,34.27,28.34,27.24,1.10,0.04,58.51,90.00,34.42,0.88,0.85,-25.10,-23.15
713,40.26,40.67,0.41,40.67,32.86,31.29,1.57,32.86,26.39,26.73,0.34,0.05,56.68,90.00,36.15,0.87,0.85,-23.09,-21.52
714,32.84,35.65,2.81,35.65,27.44,29.56,2.12,29.56,23.17,24.83,1.65,0.03,61.79,90.00,31.30,0.86,0.87,-21.18,-23.59
715,38.08,40.42,2.33,40.42,30.89,33.01,2.12,33.01,26.47,28.15,1.67,0.06,61.83,90.00,31.26,0.85,0.86,-23.47,-23.91
716,39.24,38.36,0.88,39.24,29.85,30.46,0.60,30.46,25.93,25.85,0.08,0.06,60.41,90.00,32.61,0.86,0.86,-22.03,-22.21
717,40.41,40.69,0.28,40.69,34.09,29.54,4.54,34.09,29.11,26.82,2.30,0.08,63.73,90.00,29.46,0.82,0.81,-23.81,-21.29
718,36.74,37.52,0.78,37.52,31.72,30.03,1.69,31.72,27.23,26.16,1.07,0.03,54.89,90.00,37.85,0.89,0.85,-24.15,-20.88
719,37.68,37.23,0.45,37.68,31.94,31.14,0.80,31.94,27.37,26.24,1.12,0.05,60.92,90.00,32.13,0.90,0.88,-25.79,-23.45
720,40.90,48.42,7.52,48.42,31.14,35.42,4.27,35.42,26.97,30.08,3.11,0.08,62.54,90.00,30.58,0.82,0.90,-21.54,-28.59
721,36.51,36.93,0.43,36.93,30.03,29.29,0.74,30.03,25.96,25.62,0.34,0.04,60.23,90.00,32.78,0.87,0.87,-22.79,-22.40
722,42.24,43.50,1.26,43.50,32.35,36.04,3.69,36.04,25.95,27.85,1.90,0.13,62.39,90.00,30.73,0.80,0.82,-20.20,-23.00
723,39.56,35.73,3.83,39.56,31.73,28.66,3.07,31.73,27.64,24.65,2.98,0.05,62.98,90.00,30.17,0.82,0.79,-22.90,-19.29
724,39.89,41.65,1.76,41.65,28.52,31.94,3.41,31.94,25.69,27.93,2.24,0.05,61.07,90.00,31.98,0.84,0.87,-21.19,-24.52
725,34.11,37.06,2.95,37.06,28.09,29.84,1.75,29.84,24.16,25.72,1.56,0.06,49.15,82.36,35.67,0.82,0.84,-19.25,-20.61
726,37.29,35.88,1.41,37.29,31.52,29.63,1.89,31.52,26.99,24.29,2.70,0.04,62.24,89.51,30.37,0.89,0.84,-26.37,-21.06
727,41.37,37.79,3.59,41.37,34.19,32.78,1.41,34.19,28.91,26.47,2.44,0.05,61.61,90.00,31.47,0.85,0.82,-25.48,-21.81
728,36.38,38.64,2.26,38.64,30.64,32.61,1.97,32.61,26.31,26.70,0.39,0.01,57.62,90.00,35.26,0.82,0.82,-19.81,-20.92
729,35.24,33.50,1.74,35.24,31.16,29.46,1.69,31.16,26.29,24.74,1.55,0.04,60.94,86.93,29.03,0.86,0.82,-23.53,-20.81
730,42.44,42.52,0.08,42.52,33.06,34.53,1.47,34.53,28.09,28.16,0.07,0.09,59.43,90.00,33.54,0.87,0.85,-24.47,-24.01
731,36.46,34.47,1.99,36.46,26.80,28.43,1.63,28.43,23.33,23.94,0.61,0.06,63.62,90.00,29.57,0.88,0.89,-21.83,-22.89
732,32.18,35.67,3.49,35.67,28.65,32.14,3.50,32.14,25.70,27.98,2.29,0.00,47.10,73.89,29.15,0.84,0.88,-22.06,-27.47
733,37.88,35.96,1.92,37.88,31.23,31.60,0.37,31.60,26.77,26.53,0.25,0.03,63.72,89.69,29.16,0.88,0.88,-25.62,-25.18
734,38.39,39.87,1.48,39.87,31.26,31.10,0.16,31.26,26.46,27.38,0.92,0.05,64.68,90.00,28.55,0.86,0.87,-24.48,-25.07
735,41.12,38.15,2.97,41.12,33.45,32.59,0.86,33.45,29.37,28.48,0.89,0.06,55.54,83.99,31.23,0.87,0.86,-25.79,-24.98
736,39.90,39.44,0.46,39.90,31.62,31.84,0.23,31.84,27.24,26.09,1.15,0.12,67.22,90.00,26.14,0.85,0.79,-25.35,-21.46
737,34.38,31.82,2.56,34.38,29.20,26.65,2.55,29.20,25.20,23.68,1.52,0.02,60.62,90.00,32.41,0.85,0.84,-22.51,-20.03
738,38.09,36.94,1.15,38.09,33.25,33.40,0.15,33.40,28.04,27.98,0.06,0.02,61.98,87.59,28.71,0.85,0.85,-26.07,-25.41
739,37.56,39.31,1.75,39.31,31.02,31.69,0.66,31.69,25.66,26.94,1.28,0.03,59.88,90.00,33.11,0.85,0.86,-21.77,-23.75
740,35.82,36.45,0.63,36.45,28.12,29.90,1.78,29.90,23.83,25.16,1.34,0.05,63.41,90.00,29.76,0.84,0.88,-20.76,-23.84
741,41.25,41.22,0.02,41.25,31.86,31.71,0.14,31.86,27.15,27.70,0.55,0.04,61.44,90.00,31.63,0.88,0.88,-24.98,-24.87
742,36.01,34.76,1.25,36.01,30.84,28.91,1.93,30.84,25.99,24.43,1.56,0.05,63.07,88.76,28.84,0.86,0.85,-24.23,-21.80
743,38.75,39.44,0.69,39.44,30.75,30.38,0.37,30.75,26.17,25.27,0.90,0.14,65.09,90.00,28.17,0.83,0.81,-23.61,-20.48
744,36.13,37.23,1.10,37.23,30.99,31.79,0.80,31.79,25.76,26.20,0.44,0.04,63.69,90.00,29.49,0.82,0.84,-21.79,-23.73
745,36.31,36.60,0.29,36.60,29.63,31.21,1.58,31.21,25.62,25.65,0.03,0.06,64.97,90.00,28.28,0.84,0.82,-23.30,-22.35
746,37.72,38.62,0.90,38.62,31.78,31.59,0.19,31.78,27.55,26.49,1.06,0.05,61.80,90.00,31.29,0.87,0.82,-25.50,-21.41
747,36.51,33.45,3.06,36.51,30.74,26.43,4.32,30.74,25.48,22.64,2.84,0.05,66.20,90.00,27.11,0.86,0.83,-24.92,-19.88
748,35.71,33.44,2.27,35.71,28.92,27.79,1.13,28.92,24.55,23.86,0.68,0.02,59.06,90.00,33.89,0.85,0.87,-19.80,-20.84
749,34.71,34.20,0.52,34.71,30.28,28.36,1.92,30.28,24.93,24.24,0.68,0.02,54.72,85.77,33.78,0.88,0.89,-23.26,-22.08
750,31.40,36.69,5.29,36.69,26.61,29.02,2.41,29.02,23.16,25.24,2.08,0.04,64.63,90.00,28.60,0.87,0.89,-21.60,-23.87
751,41.48,41.51,0.04,41.51,33.09,34.49,1.40,34.49,27.14,28.57,1.43,0.06,66.77,90.00,26.57,0.78,0.85,-21.40,-27.54
752,31.52,31.94,0.42,31.94,28.32,25.89,2.43,28.32,25.12,23.28,1.84,0.02,52.98,86.29,35.96,0.90,0.84,-22.84,-18.28
753,35.38,41.04,5.66,41.04,31.07,32.52,1.45,32.52,26.10,28.01,1.91,0.04,62.76,90.00,30.38,0.88,0.86,-24.83,-24.57
754,36.37,33.75,2.62,36.37,30.91,29.11,1.80,30.91,26.38,25.17,1.22,0.06,56.77,81.52,27.59,0.83,0.81,-22.65,-21.03
755,39.62,37.22,2.40,39.62,30.26,29.18,1.08,30.26,27.32,26.02,1.29,0.05,60.02,90.00,32.98,0.88,0.88,-23.79,-22.83
756,35.23,39.58,4.34,39.58,30.02,33.19,3.17,33.19,25.15,27.93,2.79,0.04,64.95,90.00,28.30,0.85,0.84,-22.85,-24.38
757,36.51,36.54,0.03,36.54,32.51,30.84,1.67,32.51,26.46,26.06,0.40,0.05,62.49,87.20,27.83,0.87,0.88,-25.44,-25.65
758,43.25,39.40,3.85,43.25,32.97,32.32,0.64,32.97,26.54,25.94,0.60,0.02,56.39,90.00,36.43,0.87,0.88,-22.79,-23.72
759,34.57,34.31,0.27,34.57,29.01,25.83,3.18,29.01,25.19,23.24,1.95,0.09,61.47,87.95,29.56,0.87,0.86,-22.57,-20.31
760,36.09,38.81,2.72,38.81,29.59,31.01,1.42,31.01,24.53,26.91,2.39,0.08,61.10,90.00,31.96,0.87,0.88,-21.94,-24.49
761,37.93,38.00,0.07,38.00,28.79,29.77,0.98,29.77,23.93,24.32,0.39,0.07,60.09,90.00,32.92,0.84,0.83,-20.06,-19.63
762,34.77,32.44,2.33,34.77,30.75,27.63,3.13,30.75,25.84,24.31,1.53,0.03,53.78,84.89,33.80,0.88,0.88,-22.70,-22.26
763,39.25,39.22,0.04,39.25,29.06,29.73,0.67,29.73,25.40,25.29,0.11,0.07,63.64,90.00,29.54,0.88,0.91,-23.14,-25.73
764,37.60,37.08,0.52,37.60,28.51,29.97,1.46,29.97,24.99,25.96,0.97,0.06,58.09,90.00,34.81,0.83,0.88,-19.29,-23.21
765,34.11,34.45,0.34,34.45,30.02,28.83,1.19,30.02,26.10,24.64,1.46,0.03,55.80,84.13,31.12,0.87,0.80,-24.06,-18.75
766,37.42,36.48,0.94,37.42,30.99,31.92,0.93,31.92,26.16,25.83,0.33,0.04,61.18,90.00,31.87,0.83,0.84,-22.04,-22.80
767,39.68,37.78,1.91,39.68,30.00,30.94,0.94,30.94,25.83,26.54,0.71,0.06,63.33,90.00,29.84,0.81,0.80,-21.11,-20.96
768,34.99,34.84,0.15,34.99,30.72,29.56,1.17,30.72,24.76,24.60,0.16,0.03,61.60,87.28,28.75,0.86,0.83,-23.45,-21.68
769,36.21,40.10,3.89,40.10,30.25,30.58,0.33,30.58,25.56,27.28,1.72,0.06,61.14,90.00,31.92,0.83,0.82,-20.92,-21.80
770,38.33,36.85,1.48,38.33,31.58,29.02,2.56,31.58,26.02,24.46,1.56,0.06,67.15,90.00,26.21,0.86,0.86,-25.10,-22.76
771,39.71,37.52,2.19,39.71,29.32,29.64,0.32,29.64,25.95,25.61,0.34,0.05,59.98,90.00,33.02,0.86,0.89,-21.18,-23.64
772,40.45,38.94,1.51,40.45,26.45,29.50,3.04,29.50,23.66,25.48,1.82,0.05,55.48,90.00,37.29,0.81,0.86,-16.06,-20.97
773,36.11,35.91,0.19,36.11,30.40,29.27,1.13,30.40,26.02,24.78,1.24,0.04,60.16,90.00,32.85,0.88,0.86,-24.65,-21.46
774,37.37,38.04,0.68,38.04,31.51,30.93,0.58,31.51,26.57,25.36,1.22,0.12,65.74,90.00,27.55,0.85,0.83,-24.09,-21.74
775,35.95,39.64,3.70,39.64,28.13,30.60,2.47,30.60,23.25,26.31,3.07,0.06,55.47,90.00,37.31,0.84,0.87,-17.92,-22.62
776,42.84,39.82,3.01,42.84,33.47,32.90,0.57,33.47,29.58,28.49,1.09,0.07,59.57,90.00,33.41,0.81,0.81,-22.44,-21.95
777,36.15,38.50,2.35,38.50,31.27,28.45,2.82,31.27,26.54,25.71,0.83,0.05,56.97,90.00,35.88,0.89,0.87,-24.01,-21.61
778,43.25,42.87,0.38,43.25,30.90,32.19,1.29,32.19,25.98,26.27,0.29,0.05,58.26,90.00,34.65,0.82,0.86,-19.73,-22.41
779,40.17,38.72,1.45,40.17,29.41,29.29,0.12,29.41,24.57,25.27,0.70,0.04,56.16,90.00,36.65,0.87,0.89,-20.95,-23.00
780,34.30,35.88,1.58,35.88,30.01,30.42,0.42,30.42,25.86,26.38,0.52,0.03,59.64,85.08,28.43,0.86,0.84,-23.43,-23.68
781,38.41,41.65,3.25,41.65,31.37,30.99,0.38,31.37,27.24,26.81,0.44,0.07,56.12,90.00,36.69,0.88,0.85,-23.88,-20.77
782,40.73,36.19,4.54,40.73,30.49,30.68,0.18,30.68,26.99,26.81,0.18,0.04,60.69,90.00,32.35,0.85,0.88,-22.19,-24.13
783,34.97,36.13,1.15,36.13,28.45,28.25,0.19,28.45,23.78,24.17,0.40,0.04,60.08,90.00,32.92,0.87,0.91,-22.08,-22.89
784,36.94,40.88,3.94,40.88,30.12,31.70,1.59,31.70,25.55,27.27,1.72,0.05,59.11,90.00,33.84,0.83,0.85,-20.94,-22.94
785,43.80,38.27,5.54,43.80,32.08,30.69,1.39,32.08,28.19,26.76,1.43,0.04,60.06,90.00,32.95,0.85,0.85,-22.35,-22.97
786,35.05,37.51,2.47,37.51,27.04,30.44,3.40,30.44,23.14,25.40,2.25,0.05,60.51,90.00,32.52,0.83,0.88,-18.32,-23.27
787,36.18,38.96,2.78,38.96,31.09,31.47,0.38,31.47,26.24,27.37,1.13,0.05,65.04,90.00,28.21,0.84,0.82,-23.03,-22.44
788,39.86,38.99,0.87,39.86,32.48,31.36,1.12,32.48,26.35,26.24,0.10,0.05,60.30,90.00,32.71,0.84,0.85,-22.52,-22.23
789,37.75,36.51,1.24,37.75,31.20,32.31,1.11,32.31,25.75,26.48,0.72,0.03,63.04,90.00,30.12,0.87,0.85,-23.60,-23.50
790,40.01,42.11,2.10,42.11,29.47,30.99,1.52,30.99,26.82,27.36,0.54,0.05,61.77,90.00,31.32,0.89,0.86,-24.41,-23.34
791,35.41,34.26,1.14,35.41,28.51,29.30,0.80,29.30,25.75,24.24,1.52,0.02,55.50,88.21,35.48,0.83,0.78,-20.92,-16.61
792,39.37,38.73,0.64,39.37,31.57,32.19,0.62,32.19,26.05,25.98,0.07,0.04,62.11,90.00,30.99,0.84,0.82,-22.94,-21.72
793,39.38,38.45,0.92,39.38,29.82,31.63,1.81,31.63,25.88,27.39,1.51,0.06,56.08,90.00,36.72,0.86,0.92,-20.36,-26.07
794,35.14,36.14,0.99,36.14,28.06,29.68,1.62,29.68,24.26,24.79,0.54,0.03,56.58,90.00,36.25,0.87,0.84,-21.54,-19.75
795,36.86,40.90,4.04,40.90,32.01,32.78,0.77,32.78,26.05,27.16,1.11,0.04,59.70,90.00,33.29,0.83,0.85,-21.42,-24.55
796,31.09,32.92,1.83,32.92,26.91,27.64,0.73,27.64,23.25,23.87,0.62,0.02,63.71,90.00,29.47,0.87,0.89,-20.57,-22.60
797,36.83,36.27,0.56,36.83,30.34,28.48,1.86,30.34,24.70,24.80,0.10,0.04,62.26,90.00,30.85,0.88,0.83,-23.58,-20.68
798,35.53,37.56,2.04,37.56,28.34,27.44,0.91,28.34,23.27,24.36,1.08,0.05,56.92,90.00,35.92,0.84,0.85,-18.80,-19.76
799,37.31,39.18,1.87,39.18,28.55,29.74,1.20,29.74,24.28,26.31,2.03,0.08,64.48,90.00,28.74,0.85,0.87,-21.61,-23.76
800,37.01,40.39,3.38,40.39,30.80,33.37,2.57,33.37,26.58,27.17,0.58,0.03,60.50,90.00,32.53,0.84,0.83,-23.52,-22.60
801,39.94,35.15,4.79,39.94,33.64,30.81,2.82,33.64,27.79,25.50,2.29,0.04,57.33,84.97,30.50,0.85,0.86,-25.12,-23.82
802,34.84,36.69,1.85,36.69,29.34,31.49,2.15,31.49,24.89,25.97,1.09,0.02,55.85,90.00,36.94,0.88,0.87,-21.88,-21.49
803,40.04,38.94,1.10,40.04,33.69,33.74,0.05,33.74,26.91,26.50,0.41,0.15,65.37,89.03,26.93,0.78,0.76,-22.72,-21.03
804,33.47,35.95,2.48,35.95,26.51,27.87,1.36,27.87,23.40,23.33,0.07,0.04,59.12,90.00,33.84,0.89,0.88,-21.33,-20.44
805,40.13,38.87,1.25,40.13,33.26,32.36,0.89,33.26,27.36,27.20,0.16,0.10,61.99,88.61,29.72,0.86,0.82,-25.12,-22.22
806,36.90,37.57,0.67,37.57,29.49,30.95,1.46,30.95,25.30,25.50,0.20,0.03,58.20,90.00,34.71,0.86,0.87,-21.92,-22.09
807,39.39,37.78,1.61,39.39,29.74,31.29,1.55,31.29,26.30,27.00,0.70,0.05,57.37,90.00,35.50,0.87,0.88,-22.51,-24.47
808,36.60,37.08,0.48,37.08,31.53,31.91,0.38,31.91,26.13,26.43,0.30,0.03,63.54,90.00,29.64,0.85,0.85,-23.55,-24.03
809,37.48,41.99,4.51,41.99,29.28,30.49,1.21,30.49,24.60,25.86,1.26,0.09,63.42,90.00,29.75,0.86,0.90,-21.57,-24.80
810,32.99,36.86,3.87,36.86,28.55,32.18,3.62,32.18,25.00,27.43,2.43,0.02,59.72,90.00,33.27,0.82,0.84,-20.27,-23.09
811,37.65,40.96,3.31,40.96,29.60,30.08,0.48,30.08,25.36,26.63,1.28,0.06,55.61,90.00,37.17,0.85,0.86,-21.61,-21.83
812,38.15,40.17,2.02,40.17,31.12,30.87,0.25,31.12,26.92,27.28,0.35,0.04,60.66,90.00,32.38,0.86,0.87,-23.94,-24.24
813,37.75,35.43,2.32,37.75,32.72,31.84,0.88,32.72,28.67,28.00,0.67,0.01,63.02,90.00,30.13,0.87,0.86,-25.88,-24.74
814,45.55,40.89,4.66,45.55,28.47,30.05,1.58,30.05,25.86,26.19,0.33,0.10,54.78,90.00,37.96,0.84,0.89,-19.11,-22.72
815,38.28,34.96,3.32,38.28,31.57,29.34,2.23,31.57,27.71,26.07,1.64,0.04,61.00,90.00,32.05,0.87,0.84,-24.82,-21.22
816,38.51,40.75,2.24,40.75,30.64,32.05,1.41,32.05,26.16,27.87,1.71,0.03,56.93,90.00,35.91,0.83,0.84,-20.30,-23.49
817,36.86,36.43,0.43,36.86,27.63,27.95,0.32,27.95,24.46,25.18,0.71,0.04,59.67,90.00,33.31,0.89,0.90,-21.93,-22.63
818,35.82,36.66,0.84,36.66,28.24,28.07,0.16,28.24,24.02,23.64,0.38,0.06,61.83,90.00,31.26,0.85,0.84,-21.19,-19.77
819,38.80,38.39,0.41,38.80,31.47,31.47,0.00,31.47,27.24,27.14,0.10,0.04,59.26,90.00,33.70,0.80,0.83,-21.27,-22.38
820,37.74,37.49,0.25,37.74,32.98,30.60,2.39,32.98,27.63,26.35,1.28,0.05,64.33,90.00,28.89,0.85,0.81,-26.19,-21.62
821,39.77,41.45,1.68,41.45,30.85,31.75,0.89,31.75,26.10,26.71,0.61,0.08,64.12,90.00,29.08,0.85,0.84,-24.04,-22.88
822,36.60,37.28,0.68,37.28,29.39,29.17,0.23,29.39,24.87,25.06,0.19,0.05,59.27,90.00,33.69,0.89,0.88,-22.76,-21.84
823,40.34,43.48,3.14,43.48,29.88,32.94,3.07,32.94,26.30,28.99,2.69,0.08,57.29,90.00,35.58,0.87,0.92,-22.14,-26.53
824,34.08,34.80,0.72,34.80,27.27,27.71,0.44,27.71,24.48,24.28,0.21,0.03,57.85,90.00,35.04,0.82,0.84,-19.02,-19.96
825,36.26,39.23,2.97,39.23,29.92,29.91,0.01,29.92,25.94,26.58,0.64,0.05,65.15,90.00,28.11,0.87,0.88,-24.36,-24.81
826,40.92,37.34,3.58,40.92,30.07,30.33,0.26,30.33,26.30,26.45,0.15,0.07,66.00,90.00,27.30,0.87,0.88,-24.00,-25.24
827,40.77,41.95,1.17,41.95,35.15,34.47,0.68,35.15,29.06,27.84,1.22,0.03,57.15,90.00,35.71,0.87,0.83,-26.66,-22.57
828,37.39,40.18,2.79,40.18,31.64,31.89,0.25,31.89,26.81,27.08,0.27,0.03,61.58,90.00,31.50,0.86,0.85,-23.97,-23.00
829,36.71,36.77,0.05,36.77,29.94,32.42,2.49,32.42,26.79,27.18,0.39,0.04,57.29,85.48,31.05,0.84,0.88,-22.64,-26.54
830,35.33,36.34,1.00,36.34,29.40,29.25,0.15,29.40,25.25,26.45,1.21,0.04,63.56,90.00,29.62,0.84,0.85,-21.49,-22.76
831,37.53,37.47,0.06,37.53,32.43,32.02,0.40,32.43,27.08,27.28,0.20,0.03,64.73,90.00,28.50,0.84,0.84,-25.66,-24.40
832,37.09,36.02,1.07,37.09,31.48,29.59,1.90,31.48,26.62,26.06,0.56,0.03,63.38,90.00,29.79,0.85,0.83,-23.41,-22.00
833,37.03,34.86,2.17,37.03,31.37,28.70,2.67,31.37,25.78,24.79,0.99,0.06,63.58,90.00,29.60,0.86,0.89,-23.80,-24.41
834,37.19,33.92,3.27,37.19,30.02,28.63,1.38,30.02,25.17,23.74,1.43,0.07,62.28,85.99,26.82,0.81,0.84,-21.08,-21.90
835,33.73,35.75,2.02,35.75,30.31,28.36,1.95,30.31,24.14,24.77,0.62,0.04,60.66,87.75,30.13,0.86,0.87,-22.41,-21.66
