,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,s_1,s_2
0,34.28,36.69,2.41,36.69,25.60,26.22,0.62,26.22,24.29,24.70,0.41,0.07,57.37,90.00,35.50,26.38,26.14
1,34.73,29.62,5.11,34.73,22.02,26.06,4.04,26.06,21.50,21.96,0.46,0.07,46.98,79.40,34.77,22.34,26.24
2,39.56,38.28,1.28,39.56,28.31,23.51,4.80,28.31,26.26,23.55,2.71,0.08,52.41,90.00,40.21,27.43,24.09
3,27.82,34.88,7.06,34.88,24.54,28.82,4.29,28.82,22.06,26.12,4.06,0.05,55.94,90.00,36.86,26.03,28.21
4,32.86,35.34,2.48,35.34,27.34,27.71,0.37,27.71,24.33,25.51,1.18,0.07,56.22,85.63,32.23,27.83,28.85
5,31.46,36.62,5.16,36.62,24.97,24.69,0.29,24.97,22.83,23.47,0.63,0.06,48.39,79.38,33.40,26.65,25.20
6,29.76,33.89,4.13,33.89,25.65,21.44,4.21,25.65,22.02,21.17,0.85,0.07,53.33,90.00,39.34,25.85,21.75
7,30.52,31.52,0.99,31.52,26.06,26.18,0.12,26.18,24.40,22.58,1.83,0.01,55.64,87.90,35.05,26.51,26.24
8,31.40,28.99,2.42,31.40,25.93,25.24,0.69,25.93,24.04,22.69,1.35,0.04,49.10,78.74,32.10,27.49,26.48
9,30.75,33.16,2.41,33.16,25.72,28.31,2.59,28.31,23.64,24.96,1.32,0.04,58.06,90.00,34.84,26.06,29.35
10,33.97,32.41,1.55,33.97,27.48,28.67,1.19,28.67,25.89,25.25,0.64,0.07,61.06,90.00,31.99,28.27,29.48
11,35.40,36.05,0.65,36.05,27.54,25.88,1.67,27.54,24.57,23.97,0.61,0.10,57.10,90.00,35.76,28.10,25.40
12,33.43,31.14,2.29,33.43,23.92,25.87,1.95,25.87,22.52,23.77,1.24,0.08,53.91,87.32,36.10,24.10,27.47
13,36.71,26.61,10.10,36.71,26.41,23.68,2.73,26.41,25.20,21.68,3.52,0.06,52.03,82.35,32.92,27.89,24.78
14,32.51,36.35,3.84,36.35,26.46,26.03,0.43,26.46,23.71,23.85,0.14,0.06,45.74,79.87,36.42,27.51,26.62
15,30.26,34.91,4.65,34.91,27.18,27.63,0.45,27.63,23.99,25.45,1.45,0.08,60.69,90.00,32.34,28.76,27.76
16,28.17,33.23,5.06,33.23,24.92,27.27,2.35,27.27,22.19,24.44,2.25,0.04,57.80,88.37,33.46,26.49,27.40
17,34.13,39.66,5.54,39.66,26.19,30.47,4.28,30.47,24.65,27.11,2.46,0.10,60.61,90.00,32.42,26.91,30.97
18,28.38,35.02,6.63,35.02,24.84,26.66,1.83,26.66,22.11,24.68,2.57,0.05,55.18,88.55,36.13,25.57,26.60
19,37.33,34.68,2.65,37.33,30.20,27.20,3.01,30.20,26.13,24.61,1.52,0.06,58.02,89.17,34.05,29.38,27.04
20,37.74,31.73,6.01,37.74,26.50,26.31,0.19,26.50,24.30,23.85,0.45,0.08,61.37,90.00,31.70,27.61,27.31
21,33.87,23.39,10.48,33.87,27.57,21.53,6.03,27.57,26.10,19.54,6.56,0.02,56.49,90.00,36.33,28.47,22.67
22,34.09,31.08,3.01,34.09,26.89,25.46,1.43,26.89,24.20,22.53,1.67,0.05,59.57,90.00,33.41,27.80,26.68
23,33.43,32.99,0.44,33.43,25.93,24.94,0.99,25.93,23.78,23.52,0.27,0.07,50.67,85.20,37.06,27.17,26.09
24,28.22,34.23,6.01,34.23,23.99,25.90,1.91,25.90,21.70,24.39,2.69,0.02,56.57,90.00,36.26,24.84,27.17
25,31.25,34.32,3.08,34.32,24.61,27.66,3.06,27.66,23.10,25.34,2.24,0.07,50.10,79.94,32.34,25.51,28.11
26,39.02,34.07,4.94,39.02,28.29,27.24,1.05,28.29,27.01,23.92,3.09,0.09,51.27,81.15,32.44,28.86,26.49
27,28.85,28.92,0.06,28.92,21.37,26.03,4.66,26.03,20.53,22.80,2.27,0.04,53.11,84.03,33.57,22.49,27.47
28,34.55,35.33,0.77,35.33,28.76,28.89,0.13,28.89,24.98,25.25,0.27,0.06,50.40,81.85,33.97,28.80,28.09
29,33.00,32.62,0.38,33.00,27.83,26.15,1.68,27.83,24.71,23.54,1.17,0.04,50.39,81.88,34.02,27.24,27.07
30,36.16,26.54,9.62,36.16,26.89,23.64,3.25,26.89,24.75,21.55,3.20,0.03,54.89,89.74,37.59,26.08,24.54
31,29.87,35.14,5.26,35.14,25.34,27.29,1.94,27.29,22.12,25.18,3.07,0.02,53.98,85.30,34.03,26.02,27.51
32,27.69,38.57,10.88,38.57,25.34,26.53,1.19,26.53,22.77,25.13,2.35,0.07,52.10,84.28,34.79,26.84,27.83
33,33.07,29.68,3.39,33.07,26.40,24.93,1.48,26.40,24.02,22.00,2.02,0.02,52.77,88.12,37.98,26.79,24.13
34,27.98,30.87,2.89,30.87,23.50,27.59,4.10,27.59,21.80,24.23,2.42,0.02,59.43,89.01,32.55,24.33,28.71
35,31.41,35.27,3.85,35.27,21.95,26.48,4.53,26.48,21.64,25.15,3.51,0.05,48.79,90.00,43.65,22.00,27.36
36,33.67,34.42,0.75,34.42,27.75,26.18,1.58,27.75,24.82,23.91,0.91,0.04,39.62,74.45,36.81,26.66,26.54
37,29.34,40.68,11.34,40.68,26.96,25.87,1.10,26.96,23.20,25.06,1.87,0.08,57.03,89.84,35.66,27.41,26.13
38,37.33,32.50,4.83,37.33,29.29,28.44,0.85,29.29,25.91,25.50,0.41,0.06,49.14,77.68,31.00,29.35,29.11
39,29.92,30.56,0.64,30.56,25.91,21.29,4.62,25.91,23.49,20.59,2.90,0.06,47.09,80.68,35.94,26.69,21.88
40,35.50,35.74,0.24,35.74,29.98,26.22,3.76,29.98,26.43,25.18,1.24,0.05,56.03,90.00,36.77,29.83,26.57
41,35.53,35.13,0.41,35.53,27.33,27.47,0.15,27.47,23.59,24.68,1.10,0.09,54.39,90.00,38.33,27.05,26.27
42,30.95,38.03,7.08,38.03,26.98,27.23,0.25,27.23,24.55,25.41,0.85,0.05,51.94,85.94,36.59,27.19,26.69
43,29.41,35.06,5.65,35.06,26.83,26.11,0.72,26.83,23.24,24.53,1.28,0.07,48.22,76.97,31.16,27.77,27.14
44,28.66,33.76,5.10,33.76,26.49,27.80,1.31,27.80,23.68,24.81,1.13,0.03,41.47,74.17,34.78,27.13,27.49
45,26.35,28.81,2.46,28.81,21.87,24.21,2.34,24.21,20.50,22.46,1.96,0.03,54.35,90.00,38.37,22.33,24.81
46,31.24,34.73,3.49,34.73,24.13,27.55,3.42,27.55,22.31,24.81,2.50,0.06,54.39,89.32,37.65,25.11,27.95
47,30.49,28.60,1.89,30.49,25.72,25.63,0.09,25.72,24.16,22.70,1.46,0.02,54.32,85.10,33.49,26.78,27.12
48,32.64,36.16,3.52,36.16,26.49,26.95,0.45,26.95,23.70,25.06,1.36,0.07,43.95,79.43,37.68,26.98,26.63
49,30.81,35.11,4.30,35.11,25.77,27.56,1.80,27.56,23.34,25.74,2.40,0.10,41.86,71.60,31.83,27.05,27.36
50,30.55,32.26,1.71,32.26,19.78,29.39,9.61,29.39,19.41,26.69,7.28,0.06,45.48,81.20,37.99,19.96,29.73
51,31.52,36.15,4.63,36.15,26.19,27.15,0.96,27.15,23.26,24.23,0.96,0.03,46.56,83.97,39.74,25.51,26.25
52,32.53,32.25,0.28,32.53,24.05,23.43,0.62,24.05,22.67,21.78,0.89,0.07,49.69,88.39,41.18,24.21,23.27
53,35.54,29.62,5.92,35.54,28.89,21.33,7.56,28.89,25.49,20.33,5.15,0.07,54.52,90.00,38.20,28.85,21.22
54,34.46,33.53,0.92,34.46,27.24,28.22,0.98,28.22,24.53,24.84,0.31,0.04,42.60,78.40,37.93,25.71,28.32
55,31.31,32.40,1.09,32.40,26.89,25.93,0.96,26.89,23.05,22.84,0.21,0.07,58.40,88.62,33.14,28.20,25.44
56,31.59,35.12,3.53,35.12,26.76,27.21,0.45,27.21,24.23,24.84,0.61,0.05,52.30,83.81,34.13,27.30,27.28
57,32.48,34.17,1.69,34.17,26.86,28.48,1.61,28.48,24.62,25.24,0.62,0.08,54.05,83.34,31.99,28.08,28.67
58,39.35,32.00,7.36,39.35,25.78,28.64,2.86,28.64,25.16,25.80,0.64,0.05,48.99,84.85,38.32,25.83,29.20
59,35.43,31.73,3.70,35.43,28.73,23.19,5.55,28.73,25.98,21.75,4.23,0.07,54.54,90.00,38.19,29.37,23.36
60,32.34,28.22,4.12,32.34,25.01,24.88,0.13,25.01,23.60,22.62,0.97,0.03,54.60,90.00,38.13,25.99,25.76
61,31.02,37.24,6.23,37.24,28.43,28.02,0.41,28.43,24.87,25.58,0.70,0.06,46.72,80.22,35.84,28.26,27.28
62,33.31,33.36,0.05,33.36,25.56,27.01,1.45,27.01,23.79,23.52,0.27,0.06,51.51,84.13,35.20,26.55,26.42
63,34.20,39.02,4.82,39.02,24.99,28.17,3.17,28.17,22.95,26.63,3.68,0.08,59.55,90.00,33.43,25.99,27.97
64,34.04,33.03,1.01,34.04,24.06,25.28,1.22,25.28,23.14,22.87,0.27,0.05,50.10,90.00,42.41,24.17,24.81
65,31.52,33.27,1.75,33.27,26.70,28.16,1.46,28.16,23.90,25.19,1.29,0.07,51.06,83.05,34.54,26.88,28.39
66,33.13,35.72,2.60,35.72,26.21,24.03,2.19,26.21,23.68,22.96,0.72,0.09,48.00,81.39,35.80,26.58,24.86
67,37.05,31.68,5.37,37.05,26.27,27.12,0.85,27.12,24.62,25.14,0.52,0.04,55.67,90.00,37.11,26.47,27.31
68,34.18,36.33,2.15,36.33,27.42,27.45,0.02,27.45,25.49,26.17,0.68,0.06,47.90,78.67,33.16,27.84,28.36
69,37.56,35.19,2.37,37.56,28.31,25.28,3.03,28.31,26.13,24.09,2.04,0.06,55.96,89.52,36.36,27.64,25.32
70,36.60,36.91,0.31,36.91,28.52,26.71,1.81,28.52,24.75,24.58,0.17,0.07,53.36,90.00,39.31,27.37,26.55
71,40.57,33.87,6.69,40.57,27.21,29.66,2.45,29.66,25.51,24.00,1.51,0.09,52.05,80.32,30.87,27.93,30.10
72,33.21,38.17,4.96,38.17,22.94,27.12,4.18,27.12,21.68,24.88,3.20,0.10,51.32,86.02,37.27,23.19,26.97
73,36.19,35.02,1.18,36.19,26.13,28.00,1.87,28.00,24.75,24.53,0.22,0.06,54.04,89.08,37.74,26.61,26.59
74,29.53,34.16,4.63,34.16,21.88,29.06,7.17,29.06,20.53,25.60,5.06,0.04,47.77,80.16,34.78,22.87,29.92
75,36.59,32.28,4.31,36.59,26.62,24.02,2.61,26.62,24.95,22.63,2.32,0.06,56.31,90.00,36.50,27.30,24.26
76,33.63,29.52,4.11,33.63,25.73,26.08,0.35,26.08,24.33,23.36,0.97,0.03,59.85,90.00,33.15,26.66,26.88
77,30.72,29.17,1.55,30.72,25.67,26.33,0.65,26.33,23.12,22.53,0.59,0.01,58.05,90.00,34.85,25.78,27.45
78,39.97,31.54,8.42,39.97,24.33,25.60,1.27,25.60,23.75,23.19,0.56,0.06,52.25,90.00,40.36,23.61,26.69
79,37.06,30.91,6.15,37.06,29.03,23.00,6.03,29.03,25.11,21.99,3.13,0.11,58.10,90.00,34.81,29.07,24.26
80,32.66,39.42,6.76,39.42,24.74,27.93,3.18,27.93,23.23,25.62,2.40,0.09,49.91,85.13,37.72,25.24,28.09
81,32.34,35.60,3.27,35.60,19.93,28.84,8.91,28.84,20.28,25.47,5.18,0.05,50.69,90.00,41.84,20.78,28.83
82,32.09,30.97,1.12,32.09,25.92,22.95,2.97,25.92,24.27,21.91,2.36,0.02,50.94,90.00,41.61,26.05,23.01
83,33.27,34.07,0.80,34.07,28.10,25.36,2.74,28.10,25.71,24.31,1.39,0.06,46.17,78.58,34.72,29.21,25.85
84,30.78,31.35,0.57,31.35,26.92,27.46,0.55,27.46,24.47,24.26,0.21,0.04,50.70,78.67,30.51,27.86,28.35
85,35.96,33.16,2.79,35.96,24.84,24.71,0.12,24.84,24.20,23.24,0.96,0.07,53.86,90.00,38.84,25.69,25.03
86,35.29,36.51,1.22,36.51,30.40,26.97,3.43,30.40,25.65,24.81,0.84,0.07,59.52,90.00,33.45,29.87,27.28
87,34.41,36.82,2.41,36.82,32.34,24.02,8.32,32.34,26.73,23.44,3.29,0.08,61.07,90.00,31.98,32.86,25.07
88,32.69,30.21,2.48,32.69,22.59,25.86,3.27,25.86,21.72,23.49,1.77,0.04,55.38,89.63,37.02,23.70,26.89
89,32.61,33.96,1.35,33.96,25.67,25.54,0.12,25.67,22.96,24.19,1.22,0.06,49.28,82.53,35.71,26.98,25.76
90,33.86,34.61,0.75,34.61,28.60,25.26,3.34,28.60,25.03,24.08,0.95,0.05,58.20,90.00,34.71,28.84,25.88
91,31.29,32.63,1.34,32.63,27.05,24.15,2.90,27.05,23.63,23.24,0.39,0.04,52.67,85.66,35.62,27.91,25.03
92,34.42,32.91,1.51,34.42,25.25,28.31,3.06,28.31,23.27,25.58,2.31,0.04,50.31,85.99,38.20,26.29,28.27
93,36.02,36.68,0.67,36.68,25.29,26.82,1.53,26.82,24.18,24.39,0.20,0.08,49.76,83.76,36.49,25.86,26.16
94,35.19,32.57,2.62,35.19,26.39,25.34,1.05,26.39,23.90,22.80,1.10,0.05,52.82,87.54,37.37,25.83,26.62
95,31.17,32.45,1.28,32.45,21.50,23.73,2.22,23.73,20.81,22.35,1.54,0.03,48.29,90.00,44.13,21.86,23.89
96,30.43,35.26,4.83,35.26,23.88,23.42,0.46,23.88,22.42,22.62,0.19,0.06,38.54,72.61,36.00,24.61,24.00
97,31.51,35.71,4.20,35.71,27.14,28.20,1.05,28.20,23.83,26.13,2.30,0.02,51.59,85.17,36.16,27.40,28.63
98,39.35,31.29,8.06,39.35,25.58,27.06,1.49,27.06,24.24,24.28,0.04,0.08,60.42,90.00,32.60,25.75,28.56
99,32.60,34.62,2.02,34.62,28.91,24.56,4.35,28.91,25.88,23.98,1.89,0.04,54.82,90.00,37.92,28.14,25.44
100,37.38,32.33,5.05,37.38,29.95,25.73,4.22,29.95,25.88,23.87,2.01,0.09,56.90,90.00,35.94,28.27,26.72
101,35.15,33.24,1.91,35.15,29.71,28.24,1.47,29.71,25.97,25.82,0.15,0.02,57.79,90.00,35.10,29.74,28.20
102,31.08,33.27,2.19,33.27,23.37,29.34,5.97,29.34,22.23,26.35,4.12,0.03,55.64,90.00,37.14,24.45,30.40
103,39.47,36.02,3.45,39.47,27.66,29.56,1.90,29.56,24.58,27.20,2.62,0.07,55.62,90.00,37.16,26.80,29.40
104,28.99,32.76,3.77,32.76,23.84,26.01,2.17,26.01,22.07,23.35,1.28,0.04,56.76,86.40,32.48,24.80,26.33
105,31.29,33.29,2.00,33.29,26.11,26.10,0.01,26.11,23.74,23.99,0.25,0.05,51.31,83.62,34.88,26.93,26.17
106,36.84,29.53,7.31,36.84,26.44,26.17,0.28,26.44,25.21,23.70,1.51,0.04,50.61,88.45,40.37,25.77,27.00
107,30.93,30.83,0.10,30.93,26.50,25.75,0.75,26.50,24.01,23.06,0.95,0.03,49.32,78.91,32.05,27.41,26.38
108,33.74,33.02,0.72,33.74,25.50,16.04,9.46,25.50,23.66,17.42,6.24,0.11,51.16,90.00,41.40,26.94,16.06
109,32.55,41.30,8.75,41.30,27.40,26.20,1.20,27.40,24.36,25.68,1.32,0.07,49.25,84.90,38.11,27.19,26.70
110,33.05,32.58,0.48,33.05,28.12,25.60,2.52,28.12,25.12,22.95,2.17,0.05,56.41,86.29,32.69,28.26,25.50
111,32.10,38.14,6.04,38.14,26.25,25.47,0.78,26.25,23.62,24.89,1.27,0.05,55.05,90.00,37.70,25.99,26.17
112,42.19,28.20,13.99,42.19,26.95,22.21,4.74,26.95,25.79,20.24,5.56,0.08,51.38,82.89,34.08,27.96,22.34
113,35.80,33.09,2.71,35.80,26.18,27.83,1.65,27.83,23.94,24.60,0.67,0.08,59.23,89.72,33.45,26.65,28.11
114,31.97,31.53,0.44,31.97,23.60,27.50,3.91,27.50,21.93,24.32,2.40,0.06,54.48,84.98,33.22,24.43,27.78
115,33.20,33.56,0.37,33.56,26.16,28.28,2.12,28.28,25.05,25.36,0.31,0.04,51.48,82.13,33.23,26.69,29.29
116,32.64,33.45,0.81,33.45,27.32,27.40,0.08,27.40,24.84,25.99,1.15,0.05,59.49,90.00,33.49,28.30,28.65
117,30.90,38.98,8.08,38.98,28.14,27.60,0.54,28.14,25.36,25.93,0.57,0.07,61.94,89.81,30.97,28.75,28.40
118,35.20,36.19,0.99,36.19,28.75,21.80,6.95,28.75,26.36,22.09,4.26,0.07,55.39,90.00,37.38,28.33,22.91
119,34.96,35.31,0.35,35.31,28.51,28.69,0.17,28.69,25.89,26.00,0.12,0.08,56.99,86.00,31.86,28.55,29.82
120,35.92,37.52,1.60,37.52,24.62,28.10,3.48,28.10,23.98,25.72,1.75,0.08,56.74,90.00,36.10,25.44,27.37
121,37.85,35.26,2.59,37.85,26.21,28.16,1.94,28.16,25.51,25.98,0.47,0.07,55.89,84.82,31.72,27.72,29.31
122,32.61,31.87,0.74,32.61,24.87,26.35,1.47,26.35,22.98,24.42,1.44,0.04,47.58,82.66,37.46,25.93,27.35
123,32.66,30.40,2.26,32.66,22.81,26.81,4.00,26.81,21.94,23.10,1.16,0.09,52.08,82.85,33.38,23.05,27.91
124,41.66,29.47,12.20,41.66,28.64,25.17,3.47,28.64,25.70,23.89,1.80,0.09,50.81,83.11,34.84,28.55,26.18
125,33.44,33.52,0.08,33.52,26.84,27.43,0.59,27.43,23.89,25.12,1.23,0.06,57.12,90.00,35.74,28.12,27.26
126,37.76,36.97,0.79,37.76,29.09,27.38,1.71,29.09,24.95,24.90,0.04,0.10,57.79,90.00,35.10,29.78,26.38
127,33.18,35.62,2.44,35.62,27.39,28.27,0.88,28.27,24.82,26.20,1.38,0.07,46.60,78.75,34.48,27.72,27.99
128,26.70,36.06,9.36,36.06,18.68,25.74,7.06,25.74,18.24,24.48,6.24,0.06,48.73,85.70,39.40,19.60,26.29
129,32.42,33.54,1.12,33.54,27.55,27.93,0.39,27.93,25.06,24.66,0.39,0.05,51.71,82.35,33.23,28.03,28.14
130,30.45,28.77,1.68,30.45,23.02,25.96,2.95,25.96,21.65,23.58,1.93,0.05,50.19,81.49,33.81,24.28,27.28
131,37.83,30.95,6.89,37.83,27.74,26.53,1.21,27.74,25.34,24.29,1.04,0.06,50.36,83.27,35.43,27.09,27.27
132,32.30,34.80,2.51,34.80,28.06,29.22,1.16,29.22,24.95,25.34,0.39,0.02,54.73,86.27,34.28,28.65,29.79
133,33.97,30.15,3.82,33.97,26.99,26.68,0.31,26.99,25.01,23.83,1.19,0.02,56.06,89.22,35.96,27.20,27.66
134,33.96,33.06,0.91,33.96,29.09,28.22,0.87,29.09,25.87,24.30,1.57,0.04,62.44,90.00,30.68,29.64,29.13
135,40.27,36.70,3.57,40.27,27.73,29.56,1.83,29.56,26.75,26.02,0.74,0.07,56.20,90.00,36.61,27.33,29.52
136,31.97,32.40,0.43,32.40,26.74,26.73,0.01,26.74,23.04,24.62,1.59,0.05,59.88,90.00,33.11,27.62,27.15
137,32.16,41.85,9.69,41.85,28.26,29.01,0.76,29.01,24.63,27.38,2.74,0.06,58.62,90.00,34.31,27.67,29.74
138,38.04,41.38,3.34,41.38,26.54,28.81,2.26,28.81,23.96,26.88,2.92,0.11,52.91,90.00,39.74,24.62,27.88
139,34.07,40.14,6.07,40.14,23.76,31.08,7.32,31.08,23.10,28.28,5.18,0.11,56.65,90.00,36.18,23.87,30.72
140,36.28,36.77,0.49,36.77,28.05,25.77,2.27,28.05,24.81,25.42,0.61,0.09,58.05,90.00,34.86,28.06,27.01
141,30.56,36.58,6.02,36.58,25.22,25.71,0.49,25.71,23.22,25.01,1.80,0.10,50.22,85.06,37.34,26.64,26.11
142,34.50,31.01,3.49,34.50,20.80,23.80,3.00,23.80,21.02,21.68,0.66,0.05,50.44,90.00,42.08,21.30,23.09
143,34.40,28.35,6.05,34.40,27.25,25.15,2.09,27.25,24.84,21.99,2.84,0.04,49.74,82.38,35.13,27.37,26.19
144,33.72,40.01,6.29,40.01,26.57,27.62,1.05,27.62,24.16,26.31,2.15,0.04,56.77,90.00,36.07,28.01,27.56
145,33.23,35.81,2.59,35.81,27.87,27.76,0.12,27.87,25.38,25.48,0.10,0.07,59.49,90.00,33.48,28.32,27.69
146,35.89,32.37,3.52,35.89,29.59,24.75,4.84,29.59,26.22,23.06,3.16,0.05,47.00,81.71,37.06,29.84,24.29
147,33.17,30.68,2.49,33.17,27.48,25.51,1.97,27.48,24.47,23.28,1.18,0.05,43.30,72.69,31.56,28.83,26.63
148,27.02,32.74,5.73,32.74,19.97,26.81,6.83,26.81,19.92,24.23,4.30,0.05,43.13,82.98,42.00,21.45,26.56
149,29.38,36.03,6.65,36.03,25.61,27.44,1.83,27.44,23.50,25.56,2.06,0.07,56.07,90.00,36.73,26.19,27.47
150,34.13,29.06,5.07,34.13,25.64,25.17,0.46,25.64,23.07,22.24,0.83,0.05,48.91,83.40,36.93,25.26,25.23
151,35.12,31.09,4.03,35.12,28.22,28.00,0.22,28.22,24.25,24.23,0.02,0.03,51.79,79.92,30.72,28.17,28.62
152,35.82,36.49,0.66,36.49,25.57,24.98,0.59,25.57,24.29,24.39,0.10,0.07,52.75,89.22,39.10,25.51,25.83
153,36.26,39.27,3.00,39.27,28.84,27.34,1.49,28.84,25.86,26.05,0.19,0.09,53.65,89.52,38.55,28.75,27.57
154,34.17,33.12,1.05,34.17,27.33,27.65,0.32,27.65,24.54,25.25,0.71,0.04,61.98,90.00,31.12,28.66,29.13
155,30.30,34.07,3.77,34.07,26.99,26.49,0.50,26.99,24.54,24.18,0.36,0.04,62.31,89.64,30.45,27.35,27.09
156,30.11,33.49,3.39,33.49,26.55,27.09,0.54,27.09,23.40,24.64,1.23,0.04,48.42,81.54,35.54,27.71,27.67
157,27.09,29.97,2.88,29.97,25.73,19.15,6.58,25.73,22.74,19.13,3.62,0.05,53.90,87.35,36.15,26.69,19.52
158,32.27,26.97,5.30,32.27,28.38,23.49,4.90,28.38,25.10,21.67,3.43,0.02,52.24,84.76,35.13,29.10,24.95
159,35.29,31.03,4.26,35.29,27.65,27.25,0.40,27.65,25.51,24.48,1.03,0.02,56.48,90.00,36.35,27.48,28.59
160,32.29,34.50,2.22,34.50,26.34,26.40,0.07,26.40,24.13,24.90,0.77,0.04,51.32,88.30,39.54,25.46,27.25
161,31.66,30.19,1.47,31.66,27.70,27.12,0.58,27.70,24.62,23.50,1.12,0.03,55.58,83.47,30.67,28.79,27.36
162,34.76,29.59,5.16,34.76,27.63,19.31,8.32,27.63,25.20,18.79,6.42,0.07,51.50,86.56,37.64,28.48,19.75
163,34.09,34.58,0.49,34.58,25.66,27.23,1.56,27.23,24.15,25.71,1.57,0.08,56.36,87.93,34.39,26.46,27.50
164,36.54,38.05,1.51,38.05,25.21,27.62,2.42,27.62,23.68,24.82,1.15,0.09,57.78,90.00,35.11,25.40,28.01
165,35.17,32.87,2.29,35.17,26.52,25.86,0.66,26.52,24.63,23.69,0.94,0.06,48.05,79.69,34.04,27.48,26.56
166,28.27,30.29,2.02,30.29,23.49,27.57,4.09,27.57,21.64,24.70,3.06,0.00,41.84,77.69,37.95,23.50,28.41
167,33.39,33.70,0.31,33.70,28.84,27.08,1.76,28.84,26.09,24.47,1.62,0.07,46.66,73.88,29.55,29.71,28.11
168,31.25,30.65,0.59,31.25,24.76,27.27,2.52,27.27,23.52,25.00,1.48,0.02,54.70,86.68,34.71,26.25,28.01
169,33.38,36.54,3.16,36.54,26.71,26.77,0.06,26.77,24.52,25.35,0.83,0.06,41.61,72.54,33.01,26.70,28.08
170,36.75,37.43,0.69,37.43,26.72,25.49,1.24,26.72,24.86,24.62,0.24,0.09,53.38,90.00,39.29,27.24,25.88
171,34.59,31.32,3.27,34.59,25.07,26.26,1.19,26.26,23.67,23.71,0.05,0.06,53.27,90.00,39.40,25.30,27.42
172,31.98,32.09,0.11,32.09,26.70,25.82,0.88,26.70,23.77,23.76,0.00,0.04,49.32,81.59,34.74,27.58,26.63
173,39.48,32.31,7.17,39.48,28.16,23.07,5.09,28.16,25.77,21.30,4.47,0.09,51.69,90.00,40.89,26.46,23.17
174,36.55,26.90,9.65,36.55,27.75,22.80,4.95,27.75,25.59,20.95,4.64,0.05,57.99,85.35,30.27,28.97,23.85
175,32.29,39.36,7.07,39.36,23.65,25.40,1.75,25.40,22.20,24.74,2.54,0.09,49.63,90.00,42.86,23.44,25.86
176,31.55,29.59,1.96,31.55,25.78,25.67,0.12,25.78,22.84,23.20,0.36,0.03,58.87,90.00,34.07,26.38,27.05
177,35.62,32.86,2.76,35.62,21.70,28.20,6.50,28.20,21.21,24.86,3.65,0.05,52.81,90.00,39.83,21.57,27.33
178,32.67,34.29,1.61,34.29,26.38,27.76,1.38,27.76,23.88,24.95,1.06,0.04,54.32,90.00,38.39,26.50,26.73
179,41.39,36.69,4.70,41.39,29.10,26.49,2.60,29.10,27.50,24.01,3.49,0.05,51.89,90.00,40.71,28.61,25.00
180,38.10,35.83,2.26,38.10,25.85,26.03,0.18,26.03,24.81,24.83,0.02,0.09,49.09,84.28,37.64,25.92,25.55
181,35.01,37.06,2.05,37.06,25.97,28.30,2.33,28.30,25.02,25.53,0.51,0.09,55.37,89.28,36.68,26.99,27.69
182,30.89,37.82,6.93,37.82,24.43,28.86,4.42,28.86,22.52,25.48,2.95,0.08,55.08,86.04,33.71,25.32,29.50
183,35.68,33.16,2.52,35.68,26.32,27.67,1.34,27.67,24.45,24.68,0.23,0.04,57.42,90.00,35.45,26.21,28.99
184,33.77,31.11,2.66,33.77,26.51,25.96,0.55,26.51,24.92,23.45,1.46,0.03,57.41,90.00,35.46,26.76,26.87
185,32.57,34.61,2.04,34.61,27.14,27.88,0.73,27.88,24.06,25.27,1.21,0.08,52.78,81.50,31.36,27.97,28.37
186,33.57,30.38,3.18,33.57,28.26,25.77,2.48,28.26,24.91,21.73,3.18,0.04,54.91,84.55,32.39,28.07,26.73
187,33.11,33.60,0.48,33.60,27.39,25.63,1.76,27.39,24.84,24.20,0.65,0.05,55.26,90.00,37.51,27.64,26.47
188,32.31,32.54,0.23,32.54,26.40,23.79,2.61,26.40,23.71,22.10,1.61,0.04,55.49,88.91,36.19,26.81,24.01
189,43.23,35.01,8.22,43.23,26.39,26.15,0.24,26.39,25.27,24.38,0.90,0.06,45.00,81.74,38.99,24.75,26.42
190,32.83,33.97,1.14,33.97,27.59,25.51,2.08,27.59,24.42,23.68,0.74,0.09,47.02,82.02,37.36,28.27,25.77
191,36.02,34.27,1.75,36.02,27.66,26.35,1.32,27.66,25.52,24.51,1.00,0.07,52.75,90.00,39.89,26.37,26.06
192,35.15,32.09,3.06,35.15,26.44,23.29,3.15,26.44,24.57,22.08,2.49,0.08,47.90,81.44,35.94,27.66,24.15
193,41.84,35.14,6.69,41.84,27.81,27.35,0.46,27.81,26.00,24.50,1.50,0.12,54.45,87.88,36.16,27.26,26.71
194,36.46,32.01,4.45,36.46,28.79,28.66,0.13,28.79,25.67,24.73,0.94,0.04,54.70,84.31,32.34,28.17,29.32
195,36.14,31.75,4.39,36.14,27.26,25.83,1.44,27.26,24.98,23.94,1.04,0.06,58.61,90.00,34.32,27.21,26.25
196,35.63,38.83,3.20,38.83,27.80,27.09,0.71,27.80,25.68,24.23,1.45,0.10,55.34,90.00,37.43,29.29,25.30
