Loss,Payout,Premium,Wealth,Utility
749.525,0.014,0.020,-360.935,-2243.507
909.358,0.007,0.020,-520.776,-8058.793
743.793,0.020,0.020,-355.197,-2142.846
767.224,0.000,0.020,-378.649,-2585.054
804.098,0.000,0.020,-415.523,-3472.027
682.376,0.009,0.020,-293.792,-1311.138
909.433,0.023,0.020,-520.835,-8062.601
876.729,0.000,0.020,-488.153,-6207.658
759.165,0.020,0.020,-370.569,-2423.252
741.818,0.000,0.020,-353.243,-2109.601
796.558,0.001,0.020,-407.982,-3268.775
1049.891,0.029,0.020,-661.286,-24800.160
986.934,0.027,0.020,-598.331,-14987.357
996.581,0.043,0.020,-607.962,-16187.737
837.942,0.018,0.020,-449.349,-4551.011
699.324,0.009,0.020,-310.740,-1501.521
849.887,0.016,0.020,-461.295,-5007.412
760.740,0.019,0.020,-372.145,-2453.999
716.682,0.015,0.020,-328.092,-1725.109
689.298,0.015,0.020,-300.707,-1385.717
721.287,0.003,0.020,-332.709,-1790.024
858.277,0.028,0.020,-469.674,-5354.554
842.781,0.000,0.020,-454.205,-4731.293
754.520,0.024,0.020,-365.920,-2334.777
708.949,0.000,0.020,-320.374,-1621.818
819.059,0.000,0.020,-430.484,-3913.485
946.478,0.021,0.020,-557.881,-10843.970
893.813,0.022,0.020,-505.216,-7115.556
890.470,0.031,0.020,-501.863,-6927.264
848.718,0.025,0.020,-460.117,-4960.458
739.837,0.005,0.020,-351.257,-2076.349
808.459,0.007,0.020,-419.876,-3595.081
763.527,0.013,0.020,-374.939,-2509.464
713.468,0.025,0.020,-324.868,-1681.186
761.048,0.012,0.020,-372.460,-2460.197
721.287,0.006,0.020,-332.706,-1789.984
978.194,0.020,0.020,-589.598,-13976.024
804.654,0.000,0.020,-416.079,-3487.510
741.357,0.021,0.020,-352.760,-2101.481
771.835,0.000,0.020,-383.260,-2682.200
789.729,0.000,0.020,-401.154,-3095.002
889.703,0.025,0.020,-501.102,-6885.214
838.118,0.007,0.020,-449.535,-4557.807
977.346,0.013,0.020,-588.758,-13882.395
818.074,0.010,0.020,-429.488,-3882.444
791.395,0.012,0.020,-402.807,-3136.207
804.424,0.007,0.020,-415.841,-3480.875
760.782,0.023,0.020,-372.183,-2454.746
736.063,0.018,0.020,-347.469,-2014.384
739.348,0.005,0.020,-350.768,-2068.243
739.959,0.013,0.020,-351.370,-2078.241
820.011,0.006,0.020,-431.429,-3943.199
816.757,0.002,0.020,-428.179,-3842.003
793.574,0.012,0.020,-404.986,-3191.370
814.589,0.001,0.020,-426.013,-3775.985
811.657,0.000,0.020,-423.081,-3688.459
948.979,0.020,0.020,-560.384,-11063.235
916.314,0.011,0.020,-527.728,-8519.718
1109.640,0.009,0.020,-721.055,-40004.678
859.070,0.002,0.020,-470.493,-5389.763
823.653,0.004,0.020,-435.074,-4059.863
1060.190,0.005,0.020,-671.610,-26935.243
813.559,0.021,0.020,-424.963,-3744.402
802.731,0.004,0.020,-414.151,-3434.141
821.598,0.001,0.020,-433.021,-3993.742
873.115,0.019,0.020,-484.520,-6029.838
892.974,0.025,0.020,-504.373,-7067.750
899.409,0.012,0.020,-510.821,-7441.887
918.359,0.021,0.020,-529.763,-8659.545
895.402,0.013,0.020,-506.814,-7207.110
889.596,0.012,0.020,-501.009,-6880.085
1048.363,0.031,0.020,-659.757,-24498.513
1042.348,0.025,0.020,-653.747,-23348.526
1361.936,0.049,0.020,-973.312,-300982.348
851.424,0.008,0.020,-462.840,-5069.684
875.335,0.019,0.020,-486.741,-6137.919
1013.339,0.031,0.020,-624.732,-18511.936
914.620,0.020,0.020,-526.025,-8404.395
939.898,0.028,0.020,-551.294,-10287.326
761.000,0.002,0.020,-372.422,-2459.436
1005.889,0.031,0.020,-617.283,-17440.934
910.024,0.002,0.020,-521.446,-8102.158
898.170,0.034,0.020,-509.561,-7367.251
866.665,0.004,0.020,-478.085,-5727.271
919.034,0.013,0.020,-530.446,-8706.967
951.306,0.025,0.020,-562.706,-11270.695
946.621,0.030,0.020,-558.015,-10855.578
1398.062,0.048,0.020,-1009.439,-401845.044
942.981,0.009,0.020,-554.397,-10545.853
823.605,0.013,0.020,-435.017,-4058.004
942.965,0.008,0.020,-554.382,-10544.567
913.735,0.034,0.020,-525.125,-8344.108
871.475,0.020,0.020,-482.880,-5951.214
787.648,0.027,0.020,-399.045,-3043.237
860.013,0.011,0.020,-471.426,-5430.168
979.352,0.030,0.020,-590.746,-14104.938
1009.610,0.015,0.020,-621.019,-17970.166
1110.066,0.028,0.020,-721.462,-40135.276
968.592,0.016,0.020,-580.000,-12943.062
945.169,0.012,0.020,-556.581,-10731.728
1012.137,0.022,0.020,-623.540,-18336.186
1069.951,0.023,0.020,-681.352,-29118.596
927.874,0.011,0.020,-539.287,-9345.113
891.650,0.009,0.020,-503.065,-6994.170
1047.460,0.021,0.020,-658.863,-24324.039
1067.706,0.033,0.020,-679.097,-28597.896
1052.894,0.013,0.020,-664.305,-25406.339
943.398,0.026,0.020,-554.797,-10579.639
754.926,0.002,0.020,-366.348,-2342.787
816.031,0.000,0.020,-427.455,-3819.811
821.770,0.000,0.020,-433.195,-3999.292
750.042,0.000,0.020,-361.467,-2253.065
853.080,0.005,0.020,-464.499,-5137.413
850.375,0.000,0.020,-461.800,-5027.664
816.977,0.014,0.020,-428.388,-3848.409
