Loss,Payout,Premium,Wealth,Utility
684.398,7.163,5.215,-294.894,-1322.747
762.673,2.287,5.215,-378.044,-2572.590
855.162,4.842,5.215,-467.978,-5282.407
823.021,1.312,5.215,-439.367,-4201.718
755.577,2.408,5.215,-370.828,-2428.269
812.984,0.000,5.215,-430.642,-3918.451
794.522,0.850,5.215,-411.330,-3357.509
951.021,7.143,5.215,-561.536,-11165.691
983.303,4.339,5.215,-596.622,-14783.880
1266.671,8.249,5.215,-876.080,-138268.328
897.009,0.000,5.215,-514.668,-7674.489
768.206,2.692,5.215,-383.172,-2680.315
923.690,2.257,5.215,-539.091,-9330.504
775.917,1.836,5.215,-391.739,-2870.452
755.081,1.208,5.215,-371.531,-2441.981
801.648,0.000,5.215,-419.307,-3578.741
894.736,4.790,5.215,-507.604,-7252.844
997.213,7.621,5.215,-607.250,-16095.807
950.481,0.916,5.215,-567.224,-11685.474
1031.787,5.756,5.215,-643.690,-21543.669
920.031,3.532,5.215,-534.157,-8969.369
901.659,4.979,5.215,-514.339,-7654.311
1062.291,6.194,5.215,-673.755,-27401.620
1050.567,8.897,5.215,-659.329,-24414.852
1391.298,14.158,5.215,-994.799,-357432.757
883.351,5.997,5.215,-495.013,-6557.825
908.617,4.421,5.215,-521.854,-8128.630
958.504,5.839,5.215,-570.324,-11978.912
1089.648,8.440,5.215,-698.866,-33498.049
949.140,5.179,5.215,-561.620,-11173.203
963.348,6.709,5.215,-574.297,-12365.812
708.610,1.056,5.215,-325.212,-1685.826
957.611,5.537,5.215,-569.732,-11922.324
840.863,0.198,5.215,-458.323,-4889.760
744.093,6.795,5.215,-354.956,-2138.716
727.114,0.000,5.215,-344.773,-1971.395
810.341,2.508,5.215,-425.492,-3760.276
970.530,7.417,5.215,-580.772,-13023.185
922.641,5.267,5.215,-535.033,-9032.412
1071.035,10.618,5.215,-678.076,-28365.264
863.488,4.695,5.215,-476.451,-5652.880
773.422,2.690,5.215,-388.390,-2794.580
885.001,3.754,5.215,-498.905,-6765.269
805.232,8.172,5.215,-414.718,-3449.752
802.665,5.797,5.215,-414.527,-3444.486
744.598,1.636,5.215,-360.621,-2237.866
794.605,8.017,5.215,-404.247,-3172.548
887.349,8.563,5.215,-496.444,-6633.363
863.580,3.795,5.215,-477.443,-5697.944
894.504,9.246,5.215,-502.916,-6985.855
863.382,9.562,5.215,-471.479,-5432.438
865.425,3.601,5.215,-479.483,-5791.658
948.491,10.925,5.215,-555.224,-10615.914
945.437,9.123,5.215,-553.973,-10510.141
