Loss,Payout,Premium,Wealth,Utility
731.764,0.001,0.001,-343.165,-1946.196
749.834,0.000,0.001,-361.235,-2248.900
698.054,0.000,0.001,-309.455,-1486.159
887.610,0.001,0.001,-499.010,-6770.906
785.950,0.000,0.001,-397.351,-3002.265
690.812,0.001,0.001,-302.212,-1402.502
735.844,0.000,0.001,-347.246,-2010.782
744.817,0.001,0.001,-356.217,-2160.409
877.738,0.001,0.001,-489.138,-6256.744
817.668,0.001,0.001,-429.068,-3869.413
1114.002,0.002,0.001,-725.401,-41420.196
741.515,0.000,0.001,-352.916,-2104.093
630.237,0.001,0.001,-241.638,-863.863
850.125,0.001,0.001,-461.525,-5016.635
690.444,0.001,0.001,-301.844,-1398.370
722.054,0.001,0.001,-333.455,-1800.735
649.384,0.000,0.001,-260.785,-1006.863
634.074,0.000,0.001,-245.475,-890.797
805.488,0.000,0.001,-416.889,-3510.199
757.260,0.000,0.001,-368.661,-2386.553
690.114,0.001,0.001,-301.514,-1394.690
649.030,0.000,0.001,-260.431,-1004.014
731.893,0.000,0.001,-343.294,-1948.208
922.601,0.001,0.001,-534.001,-8958.169
833.653,0.001,0.001,-445.053,-4397.256
948.408,0.001,0.001,-559.807,-11012.340
772.897,0.001,0.001,-384.297,-2704.553
694.541,0.000,0.001,-305.942,-1444.979
835.529,0.001,0.001,-446.929,-4463.758
713.264,0.001,0.001,-324.664,-1678.446
689.373,0.000,0.001,-300.774,-1386.456
674.934,0.000,0.001,-286.335,-1235.208
811.249,0.001,0.001,-422.649,-3675.723
987.615,0.000,0.001,-599.016,-15069.732
776.279,0.000,0.001,-387.680,-2778.736
757.596,0.000,0.001,-368.997,-2392.966
843.584,0.000,0.001,-454.985,-4760.904
911.490,0.000,0.001,-522.891,-8196.314
808.590,0.001,0.001,-419.991,-3598.380
801.117,0.000,0.001,-412.519,-3389.582
1004.626,0.000,0.001,-616.027,-17266.559
875.577,0.000,0.001,-486.978,-6149.592
796.122,0.001,0.001,-407.523,-3256.785
796.005,0.000,0.001,-407.406,-3253.751
758.228,0.000,0.001,-369.629,-2405.097
845.607,0.000,0.001,-457.008,-4838.605
808.284,0.000,0.001,-419.685,-3589.602
699.439,0.000,0.001,-310.840,-1502.725
809.327,0.001,0.001,-420.727,-3619.629
732.469,0.000,0.001,-343.870,-1957.202
685.932,0.001,0.001,-297.332,-1348.800
720.246,0.000,0.001,-331.648,-1774.890
745.871,0.000,0.001,-357.272,-2178.712
819.320,0.001,0.001,-430.720,-3920.892
865.682,0.001,0.001,-477.083,-5681.523
1062.675,0.002,0.001,-674.074,-27471.612
773.125,0.000,0.001,-384.526,-2709.504
672.737,0.000,0.001,-284.138,-1213.689
