Loss,Payout,Premium,Wealth,Utility
756.211,282.943,299.912,-384.580,-2710.680
704.052,281.231,299.912,-334.133,-1810.540
693.159,303.560,299.912,-300.911,-1387.973
714.848,261.383,299.912,-364.778,-2313.544
749.850,294.178,299.912,-366.984,-2354.739
927.456,305.535,299.912,-533.233,-8903.333
758.603,314.550,299.912,-355.365,-2145.734
752.768,293.487,299.912,-370.593,-2423.724
739.166,240.572,299.912,-409.906,-3319.462
785.223,255.065,299.912,-441.470,-4273.015
873.321,300.129,299.912,-484.504,-6029.052
826.592,284.587,299.912,-453.317,-4697.806
996.794,309.970,299.912,-598.136,-14964.013
809.203,240.717,299.912,-479.798,-5806.296
777.524,316.249,299.912,-372.587,-2462.698
858.143,275.916,299.912,-493.540,-6481.007
768.935,287.688,299.912,-392.559,-2889.349
762.602,262.816,299.912,-411.098,-3351.281
755.098,239.066,299.912,-427.344,-3816.413
735.746,238.450,299.912,-408.609,-3285.197
922.873,236.618,299.912,-597.567,-14896.047
743.475,225.890,299.912,-428.897,-3864.122
777.369,272.625,299.912,-416.057,-3486.912
786.689,216.823,299.912,-481.179,-5870.797
850.579,246.340,299.912,-515.551,-7728.872
837.224,335.356,299.912,-413.181,-3407.589
855.901,257.850,299.912,-509.363,-7355.618
971.700,269.063,299.912,-613.950,-16982.071
870.444,225.628,299.912,-556.128,-10692.946
840.409,273.498,299.912,-478.223,-5733.604
823.851,250.892,299.912,-484.272,-6017.857
787.302,298.109,299.912,-400.505,-3078.979
767.262,253.602,299.912,-424.972,-3744.685
786.948,254.934,299.912,-443.326,-4336.927
740.463,286.421,299.912,-365.354,-2324.236
901.761,298.218,299.912,-514.856,-7686.017
782.598,275.168,299.912,-418.743,-3562.634
739.940,276.923,299.912,-374.329,-2497.254
758.617,228.583,299.912,-441.347,-4268.805
780.804,238.229,299.912,-453.887,-4719.270
858.553,308.255,299.912,-461.610,-5020.061
908.892,278.197,299.912,-542.007,-9550.726
1191.823,325.455,299.912,-777.680,-62928.365
837.782,234.243,299.912,-514.851,-7685.769
726.796,284.126,299.912,-353.982,-2122.121
830.723,276.157,299.912,-465.878,-5194.419
736.156,329.531,299.912,-317.937,-1590.511
763.271,288.373,299.912,-386.210,-2746.267
781.348,244.390,299.912,-448.270,-4511.915
727.478,264.662,299.912,-374.129,-2493.259
917.656,312.263,299.912,-516.705,-7800.603
815.875,269.433,299.912,-457.754,-4867.551
720.668,294.156,299.912,-337.824,-1864.800
765.938,245.956,299.912,-431.294,-3938.940
775.068,298.687,299.912,-387.693,-2779.033
908.333,318.988,299.912,-500.657,-6860.743
848.297,301.636,299.912,-457.974,-4876.118
1145.099,356.310,299.912,-700.102,-33830.785
772.324,271.666,299.912,-411.971,-3374.765
661.102,289.149,299.912,-283.265,-1205.240
881.278,286.675,299.912,-505.916,-7155.549
721.657,326.093,299.912,-306.876,-1455.816
753.423,275.941,299.912,-388.795,-2803.642
680.898,263.525,299.912,-328.686,-1733.329
664.030,265.454,299.912,-309.889,-1491.333
835.857,269.055,299.912,-478.114,-5728.610
787.647,245.330,299.912,-453.630,-4709.575
720.505,300.218,299.912,-331.599,-1774.206
679.476,228.026,299.912,-362.762,-2276.537
762.547,241.862,299.912,-431.997,-3961.158
953.550,316.940,299.912,-547.922,-10013.529
864.596,311.867,299.912,-464.041,-5118.635
979.522,330.708,299.912,-560.126,-11040.460
803.969,284.882,299.912,-430.400,-3910.862
725.665,258.608,299.912,-378.369,-2579.279
866.804,289.867,299.912,-488.249,-6212.444
744.589,318.072,299.912,-337.830,-1864.880
720.790,255.982,299.912,-376.121,-2533.299
706.448,261.086,299.912,-356.674,-2168.318
842.172,296.773,299.912,-456.711,-4827.095
1018.730,254.920,299.912,-675.122,-27702.839
807.269,226.183,299.912,-492.398,-6422.097
788.622,275.700,299.912,-424.234,-3722.617
874.710,223.103,299.912,-562.919,-11289.944
942.695,231.706,299.912,-622.302,-18155.461
839.783,291.867,299.912,-459.228,-4925.283
832.349,231.630,299.912,-512.032,-7514.324
1035.972,274.229,299.912,-673.056,-27248.687
906.915,227.154,299.912,-591.073,-14141.947
827.478,289.572,299.912,-449.218,-4546.246
827.401,240.653,299.912,-498.061,-6719.703
789.659,243.460,299.912,-457.512,-4858.133
877.085,239.273,299.912,-549.124,-10110.282
839.798,231.314,299.912,-519.797,-7995.918
729.492,258.149,299.912,-382.656,-2669.265
839.681,315.934,299.912,-435.059,-4059.392
762.794,269.079,299.912,-405.028,-3192.421
716.293,290.889,299.912,-336.716,-1848.344
750.762,234.914,299.912,-427.161,-3810.817
776.521,239.460,299.912,-448.373,-4515.633
850.146,307.067,299.912,-454.392,-4738.373
896.639,290.161,299.912,-517.790,-7868.611
1093.867,344.448,299.912,-660.732,-24690.311
804.185,263.755,299.912,-451.743,-4638.999
