201901_Evap_tavg,201902_Evap_tavg,201903_Evap_tavg,201904_Evap_tavg,201905_Evap_tavg,201906_Evap_tavg,201907_Evap_tavg,201908_Evap_tavg,201909_Evap_tavg,201910_Evap_tavg,201911_Evap_tavg,201912_Evap_tavg,202001_Evap_tavg,202002_Evap_tavg,202003_Evap_tavg,202004_Evap_tavg,202005_Evap_tavg,202006_Evap_tavg,202007_Evap_tavg,202008_Evap_tavg,202009_Evap_tavg,202010_Evap_tavg,202011_Evap_tavg,202012_Evap_tavg,ADM3_PCODE
8.349912604899146e-06,1.277899991691811e-05,9.315985153079964e-06,1.7515953004476614e-05,3.285756247350946e-05,4.156738214078359e-05,4.531115337158553e-05,4.845390867558308e-05,5.799700375064276e-05,6.024173853802495e-05,5.026198414270766e-05,1.5772802726132795e-05,3.5099460546916816e-06,3.6523447306535672e-06,7.839749741833657e-06,9.48089382291073e-06,2.848210533556994e-05,3.239915531594306e-05,3.932075196644291e-05,4.761001036968082e-05,4.1257480916101485e-05,5.136210165801458e-05,5.870548193342984e-05,2.9245164114399813e-05,TH660408
8.889300281694732e-06,1.4369702930907352e-05,1.049691177254327e-05,1.8643162930962712e-05,3.264861060090903e-05,4.137627865427983e-05,4.452821532987784e-05,4.778410144900921e-05,5.917056697738872e-05,6.157420977707175e-05,5.273723521895118e-05,1.862329832620337e-05,4.63350752271453e-06,4.770931164090859e-06,8.088314791053378e-06,1.185849011947284e-05,2.8160902280462325e-05,3.200848797567346e-05,3.814688832093758e-05,4.700450551359231e-05,4.186874399669778e-05,5.133698615739416e-05,5.8151325711380175e-05,2.95354090636758e-05,TH660409
8.857655724532322e-06,1.3935834834247504e-05,1.0360650335975616e-05,1.8618841839627556e-05,3.32652435438342e-05,4.162644554224572e-05,4.5160800802630975e-05,4.819636789560296e-05,5.924186483227336e-05,6.162181485067723e-05,5.238216982879766e-05,1.783207849902893e-05,4.353693825709541e-06,4.577026843442402e-06,7.84332257814303e-06,1.1734573098061198e-05,2.807299138462836e-05,3.23958993366764e-05,3.872968090762484e-05,4.777521307609596e-05,4.180228772493705e-05,5.163800765949581e-05,5.8415156595196265e-05,2.9289009012578207e-05,TH660410
8.291554905772088e-06,1.0223396544548166e-05,9.194220787673607e-06,1.835505376715245e-05,3.412615364055099e-05,4.356061933494365e-05,4.929180159951362e-05,4.910026074704608e-05,5.96255623462686e-05,6.122464065112179e-05,4.877568565897199e-05,1.4083918036225382e-05,2.990399393486052e-06,2.888264810407236e-06,7.602951351764132e-06,1.1615868422291045e-05,2.6931204774313012e-05,3.529508392068514e-05,4.168355390428408e-05,5.031242236488577e-05,4.189219248672616e-05,5.299256699107811e-05,5.957469109812182e-05,2.9365670238455526e-05,TH660411
8.521792307484776e-06,1.3711716751998222e-05,9.913315027704005e-06,1.791985743832742e-05,3.233331333175921e-05,4.125130797825841e-05,4.414814496179418e-05,4.781707768429986e-05,5.845248196821735e-05,6.082390927843169e-05,5.160785251543197e-05,1.7551190749461614e-05,4.182897093698181e-06,4.290289485586162e-06,8.07180561563802e-06,1.0605598165408254e-05,2.8247741849008983e-05,3.172259143037407e-05,3.838887995545623e-05,4.679591032468948e-05,4.155049827916107e-05,5.111437948088779e-05,5.821716611575457e-05,2.954025176744378e-05,TH660412
8.286780652144161e-06,1.2360262601986045e-05,9.311957033287608e-06,1.758137473443998e-05,3.31313879891766e-05,4.195589050931199e-05,4.5995479482989855e-05,4.861265743007055e-05,5.814408778398528e-05,6.0387862234733946e-05,5.021448042844482e-05,1.563180002267116e-05,3.4720068805098265e-06,3.5626591367877366e-06,7.864214076933927e-06,9.869438657575753e-06,2.8358984922101432e-05,3.280279731627809e-05,3.9640518890824046e-05,4.792578415954788e-05,4.126438393725385e-05,5.154403324981613e-05,5.892271052419682e-05,2.920824779683954e-05,TH660413
6.6690372477751225e-06,1.060779413819546e-05,8.09577977634035e-06,1.6565623809583485e-05,3.251913221902214e-05,4.2402556573506445e-05,4.288527634344064e-05,4.58194081147667e-05,5.593249807134271e-05,5.883399353479035e-05,4.772234751726501e-05,1.3757172382611316e-05,2.783782974802307e-06,2.519236659281887e-06,8.320779670611955e-06,9.05892375158146e-06,2.7769568987423557e-05,3.3533244277350605e-05,3.934203050448559e-05,4.546171476249583e-05,4.0507602534489706e-05,5.035549111198634e-05,5.727583993575536e-05,2.8425120035535656e-05,TH660501
7.696140839849153e-06,1.0919680832121015e-05,8.946815130281887e-06,1.7708437062583442e-05,3.353531872602141e-05,4.27637528859262e-05,4.701893287218841e-05,4.837058299736823e-05,5.792131160659648e-05,6.030029449842839e-05,4.93308219125138e-05,1.4799938579641455e-05,3.2097111749961874e-06,3.0904693040137456e-06,7.9068065945118e-06,1.0387258122960003e-05,2.7928479134347328e-05,3.360190296360469e-05,4.046629608935564e-05,4.842393363307804e-05,4.117382730570013e-05,5.170811377203727e-05,5.916406635460161e-05,2.90250617345091e-05,TH660502
6.565995586682455e-06,1.024634154706692e-05,8.030657507384682e-06,1.6811442928183645e-05,3.2643997968924654e-05,4.250977178475342e-05,4.355186914875613e-05,4.598392377715144e-05,5.600489053788612e-05,5.8889018143507806e-05,4.7519130101014126e-05,1.3596366578938913e-05,2.7451168832168224e-06,2.436760764694861e-06,8.227296891220104e-06,9.172928701158854e-06,2.7672990296746223e-05,3.355025616672432e-05,3.972136331244377e-05,4.601551137323992e-05,4.057902917486513e-05,5.051222323624888e-05,5.7553768193965046e-05,2.8477874363839983e-05,TH660503
6.411313223636726e-06,9.65546831276376e-06,7.461747661949616e-06,1.6948229473851583e-05,3.125127905147893e-05,4.079219842001221e-05,4.279375156467777e-05,4.572130421997539e-05,5.502686922961978e-05,5.735803049709189e-05,4.590488131521835e-05,1.2627447441284756e-05,2.417378324637177e-06,2.267686898439568e-06,7.94188366271671e-06,8.381692415221715e-06,2.6360178514342704e-05,3.2907561004810554e-05,4.007432870736256e-05,4.624835027957163e-05,4.0635207860930575e-05,5.021105802943567e-05,5.7218230666863336e-05,2.881521974322756e-05,TH660504
6.1266547947883245e-06,7.67590114808247e-06,7.243564549370843e-06,1.8289528189263645e-05,3.2452825259735074e-05,4.147910723497568e-05,4.598536199078594e-05,4.64248302155786e-05,5.574588390446551e-05,5.8163131419867805e-05,4.58530531601026e-05,1.278839910400908e-05,2.4855818051175804e-06,1.938095831177437e-06,7.609050167989447e-06,8.12844095789454e-06,2.7210225619733293e-05,3.3631289688557895e-05,4.223464029734971e-05,4.916165529224488e-05,4.108771894429647e-05,5.095194364729113e-05,5.832580407387749e-05,2.9045307823451225e-05,TH660505
6.096161541790934e-06,8.598243766755331e-06,7.733722668490373e-06,1.7932292394107208e-05,3.32133422489278e-05,4.2998635763069615e-05,4.659129990614019e-05,4.673405783250928e-05,5.633497494272888e-05,5.913991117267869e-05,4.659252954297699e-05,1.2863148185715543e-05,2.568812988101854e-06,2.060699443973135e-06,7.801048013789114e-06,9.692751518741716e-06,2.723262514336966e-05,3.3627824450377375e-05,4.14509886468295e-05,4.854063081438653e-05,4.090470974915661e-05,5.122686707181856e-05,5.882102414034307e-05,2.8718415705952797e-05,TH660506
6.1452321375229895e-06,7.641203858819188e-06,7.363745972488064e-06,1.8482546739098365e-05,3.2927000181970045e-05,4.2001043329699264e-05,4.680991121976817e-05,4.670629350801333e-05,5.606613053515076e-05,5.861527347518196e-05,4.6144307180172186e-05,1.2922622262727703e-05,2.5414302728826325e-06,1.9273807233286954e-06,7.619374286477826e-06,8.491506394929975e-06,2.752135307934201e-05,3.381611484958724e-05,4.244795613010916e-05,4.950104170133994e-05,4.1125257528929256e-05,5.1144036073284005e-05,5.862751690643554e-05,2.8997314656843496e-05,TH660507
6.096161541790934e-06,8.598243766755331e-06,7.733722668490373e-06,1.7932292394107208e-05,3.32133422489278e-05,4.2998635763069615e-05,4.659129990614019e-05,4.673405783250928e-05,5.633497494272888e-05,5.913991117267869e-05,4.659252954297699e-05,1.2863148185715543e-05,2.568812988101854e-06,2.060699443973135e-06,7.801048013789114e-06,9.692751518741716e-06,2.723262514336966e-05,3.3627824450377375e-05,4.14509886468295e-05,4.854063081438653e-05,4.090470974915661e-05,5.122686707181856e-05,5.882102414034307e-05,2.8718415705952797e-05,TH660508
6.970045609955973e-06,8.532101180811268e-06,8.069947134846516e-06,2.081563826146425e-05,3.487408923400039e-05,4.328623380530781e-05,4.94372709744494e-05,4.8664912778146775e-05,5.730600761711651e-05,5.974837264014383e-05,4.6803172028094825e-05,1.2938644442475175e-05,2.575804629198717e-06,1.8763763272115771e-06,7.818782886244824e-06,1.0682079072736018e-05,2.800451853175204e-05,3.416017555646731e-05,4.321256287182762e-05,4.9871542844898966e-05,4.112976750481952e-05,5.191160246374287e-05,5.9892812049113575e-05,2.9414223301711008e-05,TH660509
6.480212176203448e-06,9.01452170084759e-06,8.041284823968728e-06,1.792300134210153e-05,3.34128234943577e-05,4.309324991007934e-05,4.700891603886107e-05,4.7230638085019406e-05,5.680586837137074e-05,5.949882454516212e-05,4.726718389756429e-05,1.32982238416055e-05,2.716873016100348e-06,2.285867217108087e-06,7.832273943278486e-06,1.0028851535750408e-05,2.736154711238287e-05,3.377755079995632e-05,4.1347015467811625e-05,4.866671842321181e-05,4.0981285251993067e-05,5.1430941777286494e-05,5.901117829128826e-05,2.878840834245193e-05,TH660514
7.3354894094455905e-06,1.2166010861346436e-05,8.67082112660054e-06,1.618729883561638e-05,3.092284202193734e-05,4.068852267386487e-05,4.07298712164899e-05,4.668569037436943e-05,5.653256925672352e-05,5.923206815953064e-05,4.933093563934363e-05,1.5870829466018303e-05,3.442273410617242e-06,3.432302316382665e-06,8.136803558589519e-06,8.359194315697765e-06,2.7860081938188992e-05,3.021228979849857e-05,3.814102659430215e-05,4.473773820589243e-05,4.0773497860650286e-05,5.013716705806526e-05,5.732737439874823e-05,2.9476262095105107e-05,TH660601
7.710671573202711e-06,1.2532477205650902e-05,8.912865678226062e-06,1.6083692198482328e-05,3.082928888326545e-05,4.028080810775624e-05,4.028869514942088e-05,4.663543237080044e-05,5.712708340317871e-05,5.978424683580984e-05,5.06473269525517e-05,1.736990696191505e-05,3.960313360653483e-06,3.850442022985813e-06,8.202279427431638e-06,9.049379936724488e-06,2.7872915036536037e-05,2.962090570932161e-05,3.754016408070261e-05,4.460714035671608e-05,4.0966823652372936e-05,4.998181703578669e-05,5.714302408939967e-05,2.9881729111589637e-05,TH660602
6.957390610307184e-06,1.0919834086024222e-05,7.937285479550664e-06,1.565288930080726e-05,3.0410669624582185e-05,4.0497171516588e-05,3.7983181999625845e-05,4.575550889738624e-05,5.605706744671334e-05,5.921362503777319e-05,4.965272987327005e-05,1.7087396963655907e-05,3.79501819462011e-06,3.1500738333362183e-06,8.315980222673622e-06,8.32819212844937e-06,2.80909082080563e-05,2.936432857937603e-05,3.712019044918892e-05,4.2811494211279946e-05,4.061765897700824e-05,4.928675506605508e-05,5.572220398660087e-05,2.93333413536562e-05,TH660603
6.9174299373959164e-06,1.0928314892767392e-05,8.247231955855882e-06,1.6624456751022975e-05,3.236237243836635e-05,4.213413651784595e-05,4.2871758054893126e-05,4.618310547875883e-05,5.6156048797837227e-05,5.898473403364605e-05,4.8062734054298216e-05,1.410445706247046e-05,2.898056237928251e-06,2.703448060164032e-06,8.229714505179686e-06,8.973164246309116e-06,2.7872553010348557e-05,3.308422998630166e-05,3.922875833351286e-05,4.5525589501411216e-05,4.0588389159883394e-05,5.044200998377556e-05,5.738818222122799e-05,2.857989725615384e-05,TH660604
7.933637088819198e-06,1.2521200881224331e-05,9.074588850060865e-06,1.704623599849893e-05,3.2253244843029814e-05,4.134128811548732e-05,4.377235506575867e-05,4.775146136564791e-05,5.746648331338271e-05,5.98769563594141e-05,4.99035619799169e-05,1.57592693249003e-05,3.472864925145484e-06,3.54364481650484e-06,7.978340300346005e-06,9.152928777066274e-06,2.8230590795912117e-05,3.1764657515806656e-05,3.89401676041233e-05,4.6658775689637054e-05,4.108435032950698e-05,5.091741420745279e-05,5.822775076463354e-05,2.9305023770333664e-05,TH660605
6.764389951372471e-06,1.0500391286422718e-05,7.70371948232339e-06,1.5692953463130915e-05,3.06012841178551e-05,4.050119368342436e-05,3.769574652483283e-05,4.543409484908031e-05,5.551788418124526e-05,5.862553274448606e-05,4.868369748355345e-05,1.6226380946002296e-05,3.484024330642629e-06,2.892969749026587e-06,8.227243548821865e-06,8.007202103230522e-06,2.819346012674864e-05,2.950611697124141e-05,3.708664042284352e-05,4.231849754086887e-05,4.03624814382847e-05,4.916989572632186e-05,5.535746731619579e-05,2.902741202428236e-05,TH660606
6.176627997631789e-06,9.543591884008597e-06,7.197964154033691e-06,1.610556677196825e-05,3.0064272553666518e-05,3.980779248117632e-05,3.806200001196998e-05,4.458063907201842e-05,5.361609521014621e-05,5.627417517594486e-05,4.524659990091146e-05,1.306935601750813e-05,2.4453771389540253e-06,2.355170254944295e-06,7.841960911053703e-06,7.87376894967675e-06,2.6498161520892008e-05,3.02199745912328e-05,3.746448394850447e-05,4.166470755123411e-05,3.98062499768045e-05,4.895674492280767e-05,5.456269938740002e-05,2.828549834226716e-05,TH660607
6.475920688762305e-06,1.0266077185408069e-05,7.661753671167437e-06,1.6083955891881154e-05,3.0434221015277427e-05,4.07834850728232e-05,3.991581383322232e-05,4.541476922812706e-05,5.4736267363332936e-05,5.7646601542350514e-05,4.658057729341415e-05,1.3540423345492413e-05,2.648161419296283e-06,2.540681033026586e-06,8.046462959325848e-06,7.975129442275882e-06,2.6941377179509463e-05,3.126199682236215e-05,3.8512381278986926e-05,4.33713936665105e-05,4.021423010491776e-05,4.970500619450568e-05,5.6142535817584745e-05,2.8592353353925598e-05,TH660608
5.967426734729929e-06,9.470053675695498e-06,7.156978036770408e-06,1.62810507401527e-05,2.923325174994052e-05,3.971016991902184e-05,3.927182368515158e-05,4.479432730585521e-05,5.333128646753772e-05,5.594054609658699e-05,4.457603062507457e-05,1.220255408906946e-05,2.214528589729792e-06,2.276651966121897e-06,7.809491141211577e-06,8.062989918670498e-06,2.514469888531821e-05,3.090799486131478e-05,3.837603528086128e-05,4.263838195624512e-05,3.999028601575291e-05,4.921921420281256e-05,5.511614379530158e-05,2.831242009442228e-05,TH660611
6.700192504486225e-06,1.0645609818891734e-05,7.906608847645865e-06,1.598449729496795e-05,3.1008266448610895e-05,4.1323161611784296e-05,4.020074563706629e-05,4.568027245599967e-05,5.537253269906902e-05,5.843973316668191e-05,4.7513273928262144e-05,1.415716444418272e-05,2.848338789917871e-06,2.6632516316822647e-06,8.165260788025136e-06,7.979974719645701e-06,2.7765815107350024e-05,3.144734474282123e-05,3.853359945549903e-05,4.364086587520442e-05,4.030118365385618e-05,4.991752266803273e-05,5.657650515680799e-05,2.8686811947970965e-05,TH660612
7.899037228281435e-06,1.284809117503162e-05,9.157431699194984e-06,1.6793064683190102e-05,3.175162732013914e-05,4.092151303715486e-05,4.283039678487794e-05,4.7655160010528485e-05,5.747565507274333e-05,5.988079407003412e-05,5.024316219490207e-05,1.631514996943048e-05,3.6406759217791097e-06,3.732481720664054e-06,8.032970736013764e-06,8.988059753392986e-06,2.811856315422672e-05,3.084028635055127e-05,3.853306423633381e-05,4.629859425429914e-05,4.111402609737726e-05,5.069643531667302e-05,5.8127929019288406e-05,2.9605112639285664e-05,TH660613
9.87672879932836e-06,1.2304086907155988e-05,1.0544537395708495e-05,1.9796382937821997e-05,3.320954910930288e-05,4.270012329619742e-05,4.592158877024619e-05,4.767695015331551e-05,5.846125035131107e-05,5.880096826927938e-05,4.9375887648030695e-05,1.5921162156088157e-05,3.6174163321819455e-06,4.051536271041556e-06,7.430772616590891e-06,1.6516573635659436e-05,2.8038048592327022e-05,3.266395572723194e-05,3.783165406704103e-05,4.622810162456436e-05,4.2321301221266975e-05,5.082499951984606e-05,5.816791562402192e-05,3.111801616213846e-05,TH660701
1.036074488637206e-05,1.2152866745144268e-05,1.0820446325161708e-05,1.7981878480454e-05,3.411247918623851e-05,4.401429463368351e-05,4.639695345248301e-05,4.79005375263519e-05,5.779943244474748e-05,5.750410065376429e-05,4.7017570963317865e-05,1.3877148883825855e-05,2.832916655693721e-06,2.899017307062162e-06,8.050320950593475e-06,1.771345502075728e-05,2.9689852864670847e-05,3.35938689272618e-05,3.785435272407424e-05,4.635916222129725e-05,4.2186407421926734e-05,5.14013220660216e-05,5.850936426796134e-05,3.188235396491508e-05,TH660702
1.0028361662007772e-05,1.2791890743356883e-05,1.0618703147396805e-05,2.1154351532976357e-05,3.2865964540656056e-05,4.241988041983438e-05,4.5965785472640046e-05,4.802361335081563e-05,5.904573907832764e-05,5.983078578418566e-05,5.130350876883579e-05,1.763131263366904e-05,4.260278422253395e-06,4.822423010092498e-06,7.18879398886685e-06,1.5885206910720682e-05,2.733030879820301e-05,3.247719455334062e-05,3.802203752605247e-05,4.6812503811801074e-05,4.2533154640627656e-05,5.063788296954885e-05,5.8005519926269e-05,3.072458098251463e-05,TH660703
8.907255443901743e-06,1.1697302378010256e-05,9.610763082556124e-06,1.8120625705261095e-05,3.1680308460199605e-05,4.161429837650692e-05,4.3554818053818537e-05,4.5532299148490224e-05,5.746455108193014e-05,5.816216669529378e-05,4.909426597668427e-05,1.592303083246823e-05,3.532733934367059e-06,3.865763600903197e-06,7.721759258982239e-06,1.4559420362931102e-05,2.6662197807227212e-05,3.0487411415369388e-05,3.701950580632785e-05,4.3414377978353065e-05,4.14081115804547e-05,4.966171746118936e-05,5.68265940147433e-05,3.0257528948954405e-05,TH660706
8.671532086188043e-06,1.0579663220655356e-05,8.693761183601221e-06,1.6437966933249078e-05,3.054399704657974e-05,4.156896866513689e-05,4.236363062610589e-05,4.5022455084112725e-05,5.592203715867699e-05,5.63091778939786e-05,4.589590529448047e-05,1.3433275003647313e-05,2.6336443120739548e-06,3.040282982030688e-06,7.758946580033428e-06,1.3898831061291114e-05,2.6499529411958908e-05,2.845253709450293e-05,3.678607121422594e-05,4.161692256892153e-05,4.085695529122232e-05,4.843034193871533e-05,5.4494431911661455e-05,2.887193254979708e-05,TH660707
8.323298610031941e-06,9.767297426797456e-06,9.082111681600747e-06,1.9639316243497023e-05,3.5046345077859865e-05,4.470110914353373e-05,5.029911276876131e-05,5.013947407734147e-05,6.000670502587646e-05,6.172092563334222e-05,4.9515490259146975e-05,1.4640574474988529e-05,3.139041395894691e-06,2.8202195969185687e-06,7.73703100891283e-06,1.105622065910358e-05,2.835832939030266e-05,3.517585700627172e-05,4.304270015821763e-05,5.098149089263751e-05,4.189820865264845e-05,5.287113887132419e-05,5.990356186943446e-05,2.937680424863013e-05,TH660801
8.613263823062399e-06,8.982535281426378e-06,9.367921960774948e-06,2.0565974057552004e-05,3.589162618661372e-05,4.474685606836072e-05,5.151063984535338e-05,4.932851076089906e-05,6.002613699592514e-05,6.158461988058824e-05,4.914154800636527e-05,1.3949342050853024e-05,2.8119169376542085e-06,2.4929131481832324e-06,8.114891014668679e-06,1.2076750699987026e-05,2.798618080372528e-05,3.735723038478801e-05,4.370120327294443e-05,5.128257417644626e-05,4.19332049916812e-05,5.3433899737378746e-05,6.058216595354866e-05,3.058488605044599e-05,TH660802
8.404586942175326e-06,9.5265747484074e-06,9.300845155377556e-06,1.8772954241010007e-05,3.445258797848914e-05,4.32841804388819e-05,4.957052171199828e-05,4.827621752466379e-05,5.988011355005983e-05,6.094024130141246e-05,4.775848387053072e-05,1.2929403335174422e-05,2.557705663355961e-06,2.571673324395448e-06,7.505469898116281e-06,1.2414748533557994e-05,2.6029496530736145e-05,3.643164677739959e-05,4.198196396718257e-05,5.05748964103503e-05,4.2061887305037255e-05,5.365532519046425e-05,6.00840762306344e-05,3.0411397276652185e-05,TH660803
7.813919895680103e-06,9.146934832492509e-06,8.737236715600883e-06,2.094800893187579e-05,3.564016931768261e-05,4.464690911791515e-05,5.107383839488017e-05,5.01820300013436e-05,5.92034898208417e-05,6.122922192531102e-05,4.884175020994829e-05,1.4352197465536971e-05,3.018490670848328e-06,2.404330489264526e-06,8.207491398367838e-06,1.0763146286683064e-05,2.927674468795029e-05,3.4771349219466e-05,4.373999699769102e-05,5.07511308773258e-05,4.154788045702392e-05,5.250251614394335e-05,6.01686108469162e-05,2.951872703508613e-05,TH660804
9.937052875328204e-06,1.2300280022612598e-05,9.519016535184912e-06,1.893811893035715e-05,3.458586769894514e-05,4.421008432708137e-05,4.843168676053882e-05,4.7420439682693415e-05,5.9270493363146994e-05,5.954608859406282e-05,4.68920561616472e-05,1.254553890998198e-05,2.387915155000449e-06,3.182283173854602e-06,6.467542177876258e-06,1.178144545955388e-05,3.03936258735602e-05,3.555926259042794e-05,3.960742413908053e-05,4.829020590845839e-05,4.257225428749855e-05,5.329234327182477e-05,5.954615870554981e-05,3.150286354221022e-05,TH660901
1.0275453018287258e-05,1.1359485763468762e-05,8.447641281764769e-06,1.753245179307033e-05,3.692251307736921e-05,4.684727087378974e-05,5.043356277003824e-05,4.741771696286607e-05,5.839384867220486e-05,5.851159774139942e-05,4.341838196394424e-05,9.168555241127914e-06,1.3144886726478676e-06,2.3633158772586197e-06,6.498074061774494e-06,1.373779368737363e-05,3.1344052701805075e-05,3.653349927816804e-05,4.008185514215628e-05,4.8320045403961154e-05,4.2698141809394566e-05,5.478020717109567e-05,6.103168617937338e-05,3.407873785737793e-05,TH660902
1.0388623195467517e-05,1.1382733646314591e-05,8.350081770913675e-06,1.7549673430039547e-05,3.720540553331375e-05,4.718085619970225e-05,5.0777449359884486e-05,4.755896225105971e-05,5.8327626902610064e-05,5.841894380864687e-05,4.316243575885892e-05,8.96027540875366e-06,1.2508468216765325e-06,2.3314296413445845e-06,6.518294867419172e-06,1.4059672139410395e-05,3.1527888495475054e-05,3.660315269371495e-05,4.009405529359356e-05,4.831697515328415e-05,4.272058140486479e-05,5.484823486767709e-05,6.10999995842576e-05,3.4279641113244e-05,TH660903
1.035500227515498e-05,1.1351022376458315e-05,8.515662019473965e-06,1.7678509823302548e-05,3.6792693649963e-05,4.694033823826812e-05,5.057972640427718e-05,4.754660626323561e-05,5.84290277934163e-05,5.850013714867333e-05,4.37559083710384e-05,9.566188217490965e-06,1.426707827143916e-06,2.4503238360515997e-06,6.525711705437569e-06,1.4049189742887064e-05,3.1444067503570936e-05,3.628332919510448e-05,3.991992266178337e-05,4.825438239837498e-05,4.272132295079333e-05,5.457306193661637e-05,6.07430860624563e-05,3.385707617169083e-05,TH660904
9.45304537335703e-06,1.1206845407612951e-05,9.066832812610857e-06,1.7319266654268857e-05,3.508273968654354e-05,4.4516046588956446e-05,4.799734245113933e-05,4.637183031159847e-05,5.88213697991758e-05,5.914964286692227e-05,4.493827736661379e-05,1.0324576547896522e-05,1.6738216067370283e-06,2.5231199457645585e-06,6.342306975898687e-06,1.1342746469045438e-05,3.00273129710602e-05,3.622392068239496e-05,4.010525694604544e-05,4.838409318471849e-05,4.253020465971976e-05,5.445341512865074e-05,6.075648314321607e-05,3.285726366249571e-05,TH660905
7.825575952809919e-06,1.1356781689354484e-05,8.563983615189186e-06,1.5456180539876515e-05,2.9941928016435443e-05,3.959677151888174e-05,3.767536916091361e-05,4.501393471063097e-05,5.661920203336401e-05,5.943105574478155e-05,5.0547626399795934e-05,1.8241741546504723e-05,4.184411600243443e-06,3.824331172667091e-06,8.283261402933653e-06,9.95289020390318e-06,2.7345494450791874e-05,2.836491741019784e-05,3.631235049691548e-05,4.230682485624979e-05,4.081500097692642e-05,4.916782909879621e-05,5.556238156915097e-05,3.0083260549671285e-05,TH661001
7.696767719544425e-06,1.1478439970416696e-05,8.47858249113882e-06,1.551173571409781e-05,3.01504842149744e-05,3.979672945194892e-05,3.783107429128922e-05,4.536332623276626e-05,5.673075365991439e-05,5.9661732409254654e-05,5.086262610455135e-05,1.8422484092931964e-05,4.265734441863188e-06,3.791234698907307e-06,8.312874608282273e-06,9.61039524046261e-06,2.76780672586781e-05,2.8695165556097232e-05,3.645409475487978e-05,4.25811131441892e-05,4.0817175194729626e-05,4.922393064001594e-05,5.5671478635304326e-05,2.9958431134447767e-05,TH661002
7.848138617308494e-06,1.0752657841725976e-05,8.129133706054368e-06,1.5660422937800568e-05,3.0124610471135057e-05,4.0440565616877566e-05,3.903363051742973e-05,4.42296148252679e-05,5.6367571328154834e-05,5.8462351474681584e-05,4.908736751786027e-05,1.688121210226928e-05,3.6954497487480502e-06,3.617308784143007e-06,8.104570967419241e-06,1.2151425037925663e-05,2.574502227992844e-05,2.7543766417464456e-05,3.583476799844893e-05,4.145772302483112e-05,4.085037307244807e-05,4.884869622739974e-05,5.516893697432983e-05,2.9795968572562847e-05,TH661003
8.379154481956907e-06,1.3986204513500174e-05,9.912502620980471e-06,1.7626114361269634e-05,3.1471952039527106e-05,4.0838484300938e-05,4.276943344428508e-05,4.716365963603098e-05,5.817970020867973e-05,6.062127604965899e-05,5.181483405381016e-05,1.829793494920315e-05,4.421072637169399e-06,4.435925426413702e-06,8.318091280456859e-06,1.0524841670222563e-05,2.8159894332890855e-05,3.088783964483955e-05,3.765490264324032e-05,4.568556706808477e-05,4.152913657524747e-05,5.063199088792566e-05,5.779304512454785e-05,2.9856425759249908e-05,TH661004
8.134561860020082e-06,1.242552234032969e-05,8.98098606888877e-06,1.604358225611863e-05,3.065957469855256e-05,4.046404437663199e-05,4.001557241513231e-05,4.4670110932523866e-05,5.745814185550112e-05,5.9989120462375465e-05,5.1457971729982415e-05,1.8739326260285835e-05,4.468460593707459e-06,4.175729474028596e-06,8.292396875893289e-06,1.1380761794288353e-05,2.698552632530605e-05,2.9943598590741008e-05,3.622331614923788e-05,4.280088628704091e-05,4.111507199701953e-05,4.9663899996255454e-05,5.651790813190794e-05,3.024505378275472e-05,TH661005
7.176452596561144e-06,8.323708624816013e-06,8.51013616774314e-06,2.2166850118693462e-05,3.6277668557944776e-05,4.439228880866233e-05,5.328832361451919e-05,4.98447583268304e-05,5.874906763547682e-05,6.070877048419199e-05,4.727499555164602e-05,1.3562742425217603e-05,2.704169646791544e-06,1.7595416575749876e-06,9.50056709734588e-06,1.0747608491691368e-05,3.030755573392872e-05,3.509149276178049e-05,4.438902441218683e-05,5.045265173717917e-05,4.124638533760583e-05,5.255225930987202e-05,6.0379476003231134e-05,2.9971872252023527e-05,TH661101
6.956883874166697e-06,7.491057848193833e-06,7.566837639655363e-06,2.035771649942412e-05,3.42331834404977e-05,4.227878307520024e-05,5.076613491266757e-05,4.8580145598305824e-05,5.684484355336815e-05,5.942982213371326e-05,4.671863042534119e-05,1.3370019860906674e-05,2.653166496382322e-06,1.8243768218833573e-06,7.5388680222623805e-06,9.078496483863236e-06,2.9144630203199515e-05,3.4588795395070244e-05,4.440637239440918e-05,5.128297461368018e-05,4.144965826829823e-05,5.158101797262274e-05,5.937346996177339e-05,2.9250115868980947e-05,TH661103
7.095270960834662e-06,7.880249129093603e-06,7.990626682927426e-06,2.119407915890702e-05,3.499046595926067e-05,4.29578114698777e-05,5.170762818560449e-05,4.909982501719592e-05,5.758833238010824e-05,5.989095031894354e-05,4.687006171127418e-05,1.3406454272094435e-05,2.6621882339928383e-06,1.7992761959206636e-06,8.252413774669037e-06,9.78495976785532e-06,2.9529351134419475e-05,3.4824654996502387e-05,4.4394645436861295e-05,5.100289958127823e-05,4.137724961254479e-05,5.208680767952264e-05,5.989374019172679e-05,2.960630647015689e-05,TH661104
