Zone,Tambon,Year,WeightedLoss,WeightSum,min_plant_date,max_plant_date,Loss
N1,67-3-19,2018,0.0,1754918.0,2018-05-05,2018-08-20,0.0
N1,67-3-19,2019,0.0,156899.0,2019-06-07,2019-08-01,0.0
N1,67-3-19,2020,0.0,112590.0,2020-06-03,2020-08-10,0.0
N1,67-3-19,2021,0.0,9900.0,2021-06-15,2021-07-08,0.0
N1,67-3-19,2022,139600.0,1631000.0,2022-05-10,2022-09-10,0.0855916615573268
N1,67-3-2,2015,0.0,766202.0,2015-05-16,2015-08-27,0.0
N1,67-3-2,2016,258000.0,831981.0,2016-05-09,2016-08-24,0.3101032355306191
N1,67-3-2,2017,151200.0,745047.0,2017-05-01,2017-07-30,0.20294021719435149
N1,67-3-2,2018,0.0,733348.0,2018-05-01,2018-08-01,0.0
N1,67-3-2,2019,64300.0,686077.0,2019-05-15,2019-07-15,0.09372125869253743
N1,67-3-2,2020,0.0,345095.0,2020-06-01,2020-07-25,0.0
N1,67-3-2,2021,145600.0,398852.0,2021-05-25,2021-08-01,0.3650476868612919
N1,67-3-2,2022,299600.0,857512.0,2022-05-28,2022-08-01,0.3493828657791378
N1,67-3-20,2015,0.0,312000.0,2015-06-10,2015-08-29,0.0
N1,67-3-20,2016,98100.0,1038200.0,2016-05-01,2016-09-04,0.09449046426507417
N1,67-3-20,2017,35500.0,1251726.0,2017-06-01,2017-10-02,0.028360839353021347
N1,67-3-20,2018,0.0,221400.0,2018-05-01,2018-09-01,0.0
N1,67-3-20,2019,0.0,178900.0,2019-05-14,2019-08-20,0.0
N1,67-3-20,2020,0.0,324666.0,2020-05-02,2020-08-10,0.0
N1,67-3-20,2021,17000.0,78800.0,2021-05-30,2021-08-12,0.21573604060913706
N1,67-3-20,2022,76900.0,1245081.0,2022-05-16,2022-09-01,0.06176304995417969
N1,67-3-22,2015,0.0,309300.0,2015-06-20,2015-08-18,0.0
N1,67-3-22,2016,4400.0,344000.0,2016-06-10,2016-09-20,0.012790697674418604
N1,67-3-22,2017,0.0,213500.0,2017-06-09,2017-09-01,0.0
N1,67-3-22,2018,0.0,220128.0,2018-06-20,2018-08-01,0.0
N1,67-3-22,2019,0.0,171994.0,2019-06-15,2019-07-20,0.0
N1,67-3-22,2020,0.0,158294.0,2020-06-20,2020-08-01,0.0
N1,67-3-22,2021,1200.0,418445.0,2021-06-01,2021-08-08,0.0028677603986186954
N1,67-3-22,2022,4100.0,534000.0,2022-06-05,2022-08-18,0.007677902621722846
N1,67-3-23,2015,0.0,430376.0,2015-06-20,2015-09-10,0.0
N1,67-3-23,2016,1600.0,642834.0,2016-06-08,2016-09-10,0.002488978492114605
N1,67-3-23,2017,21800.0,646107.0,2017-06-01,2017-08-20,0.03374054142734872
N1,67-3-23,2018,0.0,520540.0,2018-06-01,2018-08-17,0.0
N1,67-3-23,2019,0.0,472008.0,2019-05-01,2019-08-15,0.0
N1,67-3-23,2020,0.0,455766.0,2020-06-01,2020-08-01,0.0
N1,67-3-23,2021,19400.0,489319.0,2021-05-25,2021-07-28,0.0396469378871452
N1,67-3-23,2022,10700.0,611786.0,2022-06-03,2022-08-30,0.017489775836648763
N1,67-3-3,2015,0.0,366376.0,2015-06-06,2015-08-18,0.0
N1,67-3-3,2016,64300.0,758779.0,2016-06-10,2016-08-20,0.08474140691821994
N1,67-3-3,2017,81200.0,481533.0,2017-05-30,2017-08-02,0.16862811063831554
N1,67-3-3,2018,0.0,298929.0,2018-05-01,2018-07-28,0.0
N1,67-3-3,2019,0.0,165900.0,2019-06-10,2019-08-04,0.0
N1,67-3-3,2020,0.0,106400.0,2020-06-01,2020-08-05,0.0
N1,67-3-3,2021,43800.0,407076.0,2021-05-05,2021-07-20,0.1075966158653421
N1,67-3-3,2022,113000.0,851576.0,2022-06-01,2022-08-02,0.13269514406230332
N1,67-3-4,2015,0.0,634000.0,2015-05-20,2015-08-01,0.0
N1,67-3-4,2016,27800.0,732740.0,2016-06-01,2016-07-30,0.03793978764636843
N1,67-3-4,2017,3200.0,630126.0,2017-05-20,2017-07-25,0.005078349409483183
N1,67-3-4,2018,0.0,556377.0,2018-05-10,2018-08-10,0.0
N1,67-3-4,2019,0.0,192981.0,2019-05-15,2019-07-10,0.0
N1,67-3-4,2020,0.0,114199.0,2020-06-01,2020-07-05,0.0
N1,67-3-4,2021,0.0,3180.0,2021-06-22,2021-07-19,0.0
N1,67-3-4,2022,76000.0,686662.0,2022-05-15,2022-07-27,0.11068036384713294
N1,67-3-5,2015,0.0,134740.0,2015-05-01,2015-08-08,0.0
N1,67-3-5,2016,0.0,170861.0,2016-05-01,2016-07-25,0.0
N1,67-3-5,2017,0.0,187900.0,2017-06-01,2017-07-25,0.0
N1,67-3-5,2018,0.0,159426.0,2018-05-01,2018-07-19,0.0
N1,67-3-5,2019,0.0,77500.0,2019-05-10,2019-07-01,0.0
N1,67-3-5,2020,0.0,22000.0,2020-06-02,2020-07-15,0.0
N1,67-3-5,2021,0.0,36000.0,2021-05-09,2021-06-21,0.0
N1,67-3-5,2022,0.0,199100.0,2022-05-18,2022-07-05,0.0
N1,67-3-6,2015,0.0,258400.0,2015-05-12,2015-08-07,0.0
N1,67-3-6,2016,6000.0,351705.0,2016-06-01,2016-07-28,0.01705975178061159
N1,67-3-6,2017,8500.0,389204.0,2017-06-01,2017-08-17,0.021839446665501895
N1,67-3-6,2018,0.0,346448.0,2018-06-01,2018-07-28,0.0
N1,67-3-6,2019,0.0,293533.0,2019-05-27,2019-07-21,0.0
N1,67-3-6,2020,0.0,307596.0,2020-06-01,2020-08-07,0.0
N1,67-3-6,2021,0.0,170861.0,2021-06-15,2021-07-31,0.0
N1,67-3-6,2022,29600.0,449011.0,2022-05-30,2022-08-15,0.0659226611374777
N1,67-3-7,2015,0.0,716200.0,2015-06-01,2015-08-12,0.0
N1,67-3-7,2016,74300.0,879582.0,2016-05-15,2016-08-03,0.08447194235443654
N1,67-3-7,2017,149800.0,1071823.0,2017-05-01,2017-08-10,0.13976188232571982
N1,67-3-7,2018,0.0,784020.0,2018-05-13,2018-08-15,0.0
N1,67-3-7,2019,0.0,597976.0,2019-05-10,2019-08-02,0.0
N1,67-3-7,2020,3200.0,375300.0,2020-06-01,2020-07-23,0.008526512123634426
N1,67-3-7,2021,39200.0,449700.0,2021-06-01,2021-08-13,0.08716922392706249
N1,67-3-7,2022,68100.0,1223300.0,2022-06-01,2022-10-25,0.05566909180086651
N1,67-3-8,2015,0.0,774757.0,2015-06-01,2015-08-17,0.0
N1,67-3-8,2016,24400.0,1338109.0,2016-06-01,2016-08-17,0.01823468790659057
N1,67-3-8,2017,25400.0,1405151.0,2017-06-01,2017-09-19,0.01807634908988429
N1,67-3-8,2018,0.0,1262312.0,2018-06-01,2018-08-05,0.0
N1,67-3-8,2019,1300.0,295786.0,2019-06-05,2019-08-01,0.0043950694082884245
N1,67-3-8,2020,0.0,318700.0,2020-06-01,2020-08-10,0.0
N1,67-3-8,2021,1500.0,478811.0,2021-05-13,2021-09-04,0.003132760107850488
N1,67-3-8,2022,2400.0,1261730.0,2022-05-20,2022-09-01,0.0019021502223138071
N1,67-3-9,2015,0.0,536719.0,2015-06-01,2015-08-10,0.0
N1,67-3-9,2016,6300.0,751677.0,2016-06-01,2016-08-10,0.008381259503749615
N1,67-3-9,2017,56900.0,646113.0,2017-06-05,2017-07-30,0.08806509078133391
N1,67-3-9,2018,0.0,201875.0,2018-06-10,2018-08-10,0.0
N1,67-3-9,2019,0.0,200445.0,2019-06-05,2019-08-01,0.0
N1,67-3-9,2020,0.0,269250.0,2020-05-25,2020-07-28,0.0
N1,67-3-9,2021,3400.0,380244.0,2021-05-24,2021-08-13,0.008941626955323424
N1,67-3-9,2022,400.00000000000006,785792.0,2022-06-01,2022-08-08,0.0005090405603518489
N1,67-4-1,2015,0.0,1049038.0,2015-05-10,2015-10-25,0.0
N1,67-4-1,2016,1200.0,1280812.0,2016-05-08,2016-09-20,0.000936905650477978
N1,67-4-1,2017,3200.0,1399752.0,2017-05-04,2017-08-04,0.0022861192554109585
N1,67-4-1,2018,0.0,1265965.0,2018-05-01,2018-08-13,0.0
N1,67-4-1,2019,0.0,593770.0,2019-05-10,2019-07-27,0.0
N1,67-4-1,2020,0.0,477712.0,2020-05-29,2020-08-20,0.0
N1,67-4-1,2021,0.0,374985.0,2021-05-15,2021-07-20,0.0
N1,67-4-1,2022,2300.0,1167935.0,2022-05-16,2022-08-02,0.001969287674399688
N1,67-4-2,2015,0.0,1182650.0,2015-05-01,2015-09-01,0.0
N1,67-4-2,2016,0.0,1364691.0,2016-05-01,2016-09-01,0.0
N1,67-4-2,2017,7200.0,1967452.0,2017-05-05,2017-08-16,0.003659555607964006
N1,67-4-2,2018,0.0,1663792.0,2018-05-20,2018-08-12,0.0
N1,67-4-2,2019,0.0,1466621.0,2019-05-01,2019-08-15,0.0
N1,67-4-2,2020,0.0,1471780.0,2020-05-19,2020-08-10,0.0
N1,67-4-2,2021,0.0,259703.0,2021-06-01,2021-07-15,0.0
N1,67-4-2,2022,4400.0,1928794.0,2022-06-01,2022-08-15,0.0022812182120019037
N1,67-4-3,2015,0.0,576588.0,2015-06-02,2015-08-04,0.0
N1,67-4-3,2016,0.0,1393897.0,2016-05-01,2016-08-02,0.0
N1,67-4-3,2017,6600.0,1379867.0,2017-05-10,2017-08-12,0.004783069672656857
N1,67-4-3,2018,0.0,951426.0,2018-05-01,2018-08-21,0.0
N1,67-4-3,2019,0.0,828105.0,2019-05-10,2019-08-15,0.0
N1,67-4-3,2020,0.0,699230.0,2020-05-10,2020-08-03,0.0
N1,67-4-3,2021,0.0,7303.0,2021-06-01,2021-06-01,0.0
N1,67-4-3,2022,0.0,1442010.0,2022-05-20,2022-08-20,0.0
N1,67-4-4,2015,0.0,540888.0,2015-05-10,2015-08-25,0.0
N1,67-4-4,2016,1200.0,812342.0,2016-05-10,2016-08-25,0.001477210337517942
N1,67-4-4,2017,4100.0,787838.0,2017-06-10,2017-07-31,0.005204115566905886
N1,67-4-4,2018,0.0,163330.0,2018-05-10,2018-08-20,0.0
N1,67-4-4,2019,0.0,221583.0,2019-05-16,2019-08-07,0.0
N1,67-4-4,2020,0.0,140118.0,2020-05-10,2020-08-21,0.0
N1,67-4-4,2022,0.0,1193284.0,2022-05-31,2022-08-01,0.0
N1,67-4-5,2015,0.0,1325575.0,2015-05-10,2015-08-10,0.0
N1,67-4-5,2016,800.0,1554554.0,2016-05-20,2016-08-01,0.000514617054151866
N1,67-4-5,2017,16400.0,2476304.0,2017-05-01,2017-08-01,0.00662277329439358
N1,67-4-5,2018,0.0,1207158.0,2018-05-01,2018-08-12,0.0
N1,67-4-5,2019,0.0,828137.0,2019-05-01,2019-08-01,0.0
N1,67-4-5,2020,5600.0,854342.0,2020-06-01,2020-08-01,0.006554752078207556
N1,67-4-5,2021,400.0,541086.0,2021-06-01,2021-07-15,0.0007392540187696595
N1,67-4-5,2022,800.0,2293011.0,2022-05-01,2022-07-20,0.00034888624607557487
N1,67-4-6,2015,0.0,687240.0,2015-05-10,2015-08-17,0.0
N1,67-4-6,2016,5600.0,768371.0,2016-05-10,2016-09-20,0.007288145960740319
N1,67-4-6,2017,0.0,810248.0,2017-05-10,2017-07-30,0.0
N1,67-4-6,2018,0.0,705610.0,2018-05-01,2018-08-09,0.0
N1,67-4-6,2019,0.0,134509.0,2019-05-09,2019-07-28,0.0
N1,67-4-6,2020,0.0,147359.0,2020-05-25,2020-07-18,0.0
N1,67-4-6,2021,0.0,112616.0,2021-06-05,2021-07-19,0.0
N1,67-4-6,2022,6900.0,458552.0,2022-05-20,2022-07-01,0.015047366492785987
N1,67-4-7,2015,0.0,1024512.0,2015-05-05,2015-09-16,0.0
N1,67-4-7,2016,400.0,1332160.0,2016-05-05,2016-09-20,0.0003002642325246217
N1,67-4-7,2017,800.0,1438872.0,2017-05-08,2017-08-17,0.0005559910819030462
N1,67-4-7,2018,0.0,1270008.0,2018-05-05,2018-09-01,0.0
N1,67-4-7,2019,0.0,1055618.0,2019-05-01,2019-08-21,0.0
N1,67-4-7,2020,0.0,997403.0,2020-05-06,2020-08-14,0.0
N1,67-4-7,2021,0.0,481828.0,2021-05-15,2021-08-01,0.0
N1,67-4-7,2022,0.0,1294943.0,2022-05-01,2022-08-10,0.0
N1,67-4-8,2015,0.0,323657.0,2015-06-01,2015-08-05,0.0
N1,67-4-8,2016,6400.0,411245.0,2016-05-20,2016-08-22,0.015562499240112342
N1,67-4-8,2017,0.0,323177.0,2017-06-03,2017-08-21,0.0
N1,67-4-8,2018,0.0,75757.0,2018-05-07,2018-07-23,0.0
N1,67-4-8,2019,0.0,95874.0,2019-06-01,2019-08-11,0.0
N1,67-4-8,2020,0.0,141956.0,2020-06-01,2020-07-30,0.0
N1,67-4-8,2021,0.0,173311.0,2021-06-01,2021-07-22,0.0
N1,67-4-8,2022,20000.0,547127.0,2022-06-02,2022-08-02,0.03655458421902045
N1,67-4-9,2015,0.0,461309.0,2015-05-01,2015-08-20,0.0
N1,67-4-9,2016,0.0,508679.0,2016-06-01,2016-08-20,0.0
N1,67-4-9,2017,55100.0,646624.0,2017-05-15,2017-10-05,0.08521180778937992
N1,67-4-9,2018,0.0,463601.0,2018-05-05,2018-08-12,0.0
N1,67-4-9,2019,4800.0,275330.0,2019-06-03,2019-08-01,0.01743362510442015
N1,67-4-9,2020,10500.0,127421.0,2020-06-01,2020-08-12,0.082403999340768
N1,67-4-9,2021,0.0,2919.0,2021-06-03,2021-06-10,0.0
N1,67-4-9,2022,62000.0,628053.0,2022-05-10,2022-07-20,0.09871778337178551
N1,67-7-13,2015,0.0,89554.0,2015-06-01,2015-09-30,0.0
N1,67-7-13,2016,9400.0,157100.0,2016-05-01,2016-08-12,0.05983450031826862
N1,67-7-13,2017,12400.0,310302.0,2017-05-01,2017-09-04,0.03996107018324084
N1,67-7-13,2018,0.0,111396.0,2018-06-20,2018-09-10,0.0
N1,67-7-13,2019,0.0,77431.0,2019-07-06,2019-09-01,0.0
N1,67-7-13,2020,0.0,73729.0,2020-05-01,2020-08-15,0.0
N1,67-7-13,2021,0.0,50500.0,2021-06-20,2021-08-25,0.0
N1,67-7-13,2022,0.0,192000.0,2022-07-01,2022-08-15,0.0
N2,50-15-6,2015,0.0,78361.0,2015-06-07,2015-08-10,0.0
N2,50-15-6,2016,0.0,85515.0,2016-06-09,2016-07-30,0.0
N2,50-15-6,2017,0.0,82619.0,2017-06-05,2017-08-01,0.0
N2,50-15-6,2018,0.0,67082.0,2018-05-12,2018-08-20,0.0
N2,50-15-6,2019,0.0,48106.0,2019-06-01,2019-08-05,0.0
N2,50-15-6,2020,0.0,46816.0,2020-06-01,2020-08-04,0.0
N2,50-15-6,2021,0.0,58980.0,2021-06-01,2021-08-01,0.0
N2,50-15-6,2022,0.0,85529.0,2022-06-01,2022-08-23,0.0
N2,50-24-2,2015,0.0,116800.0,2015-05-01,2015-08-12,0.0
N2,50-24-2,2016,0.0,156600.0,2016-06-02,2016-08-12,0.0
N2,50-24-2,2017,0.0,178056.0,2017-05-01,2017-08-05,0.0
N2,50-24-2,2018,0.0,135400.0,2018-05-20,2018-08-08,0.0
N2,50-24-2,2019,0.0,98700.0,2019-05-30,2019-08-09,0.0
N2,50-24-2,2020,0.0,27200.0,2020-05-02,2020-06-25,0.0
N2,50-24-2,2021,0.0,7500.0,2021-06-08,2021-07-07,0.0
N2,50-24-2,2022,0.0,117146.0,2022-05-07,2022-07-08,0.0
N2,51-1-2,2015,0.0,97682.0,2015-05-04,2015-08-20,0.0
N2,51-1-2,2016,0.0,136534.0,2016-06-02,2016-08-08,0.0
N2,51-1-2,2017,0.0,148273.0,2017-05-10,2017-07-25,0.0
N2,51-1-2,2018,0.0,123615.0,2018-05-19,2018-07-10,0.0
N2,51-1-2,2019,0.0,85400.0,2019-05-20,2019-07-26,0.0
N2,51-1-2,2020,0.0,87742.0,2020-05-16,2020-07-30,0.0
N2,51-1-2,2021,0.0,175605.0,2021-05-01,2021-07-15,0.0
N2,51-1-2,2022,0.0,207801.0,2022-05-02,2022-07-23,0.0
N2,51-1-6,2015,0.0,70298.0,2015-06-01,2015-07-31,0.0
N2,51-1-6,2016,0.0,118710.0,2016-06-04,2016-08-19,0.0
N2,51-1-6,2017,0.0,180071.0,2017-05-01,2017-07-30,0.0
N2,51-1-6,2018,0.0,203896.0,2018-05-10,2018-08-01,0.0
N2,51-1-6,2019,0.0,48456.0,2019-06-01,2019-07-25,0.0
N2,51-1-6,2020,0.0,46656.0,2020-05-15,2020-07-25,0.0
N2,51-1-6,2021,0.0,6100.0,2021-06-06,2021-06-15,0.0
N2,51-1-6,2022,0.0,140666.0,2022-05-10,2022-07-09,0.0
N2,51-1-7,2015,0.0,273169.0,2015-05-09,2015-08-05,0.0
N2,51-1-7,2016,0.0,316342.0,2016-05-13,2016-08-19,0.0
N2,51-1-7,2017,0.0,487265.0,2017-05-02,2017-08-01,0.0
N2,51-1-7,2018,0.0,460119.0,2018-05-04,2018-08-02,0.0
N2,51-1-7,2019,0.0,135669.0,2019-05-18,2019-07-26,0.0
N2,51-1-7,2020,0.0,72977.0,2020-05-10,2020-07-11,0.0
N2,51-1-7,2021,0.0,106650.0,2021-05-02,2021-07-01,0.0
N2,51-1-7,2022,0.0,405400.0,2022-05-02,2022-08-05,0.0
N2,51-6-1,2015,0.0,52756.0,2015-06-01,2015-08-06,0.0
N2,51-6-1,2016,0.0,75525.0,2016-06-05,2016-08-02,0.0
N2,51-6-1,2017,0.0,127491.0,2017-06-10,2017-08-02,0.0
N2,51-6-1,2018,0.0,119412.0,2018-06-01,2018-08-08,0.0
N2,51-6-1,2019,0.0,56884.0,2019-06-05,2019-07-15,0.0
N2,51-6-1,2020,0.0,6000.0,2020-07-01,2020-07-01,0.0
N2,51-6-1,2021,0.0,30938.0,2021-06-01,2021-06-29,0.0
N2,51-6-1,2022,0.0,89722.0,2022-06-02,2022-07-27,0.0
N2,53-1-12,2015,0.0,880485.0,2015-06-04,2015-08-19,0.0
N2,53-1-12,2016,0.0,1098458.0,2016-06-05,2016-08-23,0.0
N2,53-1-12,2017,0.0,1127209.0,2017-05-12,2017-08-20,0.0
N2,53-1-12,2018,0.0,1026009.0,2018-05-10,2018-08-15,0.0
N2,53-1-12,2019,0.0,624255.0,2019-05-10,2019-09-03,0.0
N2,53-1-12,2020,0.0,645158.0,2020-06-01,2020-08-20,0.0
N2,53-1-12,2021,0.0,662388.0,2021-05-28,2021-08-21,0.0
N2,53-1-12,2022,0.0,1242115.0,2022-06-07,2022-08-12,0.0
N2,53-1-3,2015,0.0,779325.0,2015-05-01,2015-09-07,0.0
N2,53-1-3,2016,0.0,888625.0,2016-06-03,2016-09-11,0.0
N2,53-1-3,2017,0.0,822991.0,2017-05-01,2017-10-05,0.0
N2,53-1-3,2018,0.0,796499.0,2018-05-10,2018-08-25,0.0
N2,53-1-3,2019,0.0,419743.0,2019-06-01,2019-09-15,0.0
N2,53-1-3,2020,0.0,496842.0,2020-05-02,2020-09-05,0.0
N2,53-1-3,2021,0.0,516996.0,2021-05-21,2021-09-08,0.0
N2,53-1-3,2022,0.0,762325.0,2022-06-09,2022-08-30,0.0
N2,53-1-4,2015,0.0,490800.0,2015-05-12,2015-09-27,0.0
N2,53-1-4,2016,5400.0,594385.0,2016-05-01,2016-09-09,0.00908502065159787
N2,53-1-4,2017,5000.0,628894.0,2017-05-10,2017-09-10,0.007950465420245701
N2,53-1-4,2018,0.0,572163.0,2018-06-02,2018-08-10,0.0
N2,53-1-4,2019,0.0,477818.0,2019-06-25,2019-09-15,0.0
N2,53-1-4,2020,0.0,483944.0,2020-06-19,2020-08-10,0.0
N2,53-1-4,2021,0.0,620292.0,2021-06-09,2021-08-10,0.0
N2,53-1-4,2022,0.0,701868.0,2022-06-07,2022-09-15,0.0
N2,53-1-5,2015,0.0,1751934.0,2015-05-30,2015-10-27,0.0
N2,53-1-5,2016,0.0,2255675.0,2016-05-15,2016-08-21,0.0
N2,53-1-5,2017,0.0,2402137.0,2017-05-09,2017-08-24,0.0
N2,53-1-5,2018,0.0,2187928.0,2018-05-02,2018-08-01,0.0
N2,53-1-5,2019,0.0,1653004.0,2019-06-05,2019-09-21,0.0
N2,53-1-5,2020,0.0,1841244.0,2020-06-01,2020-09-15,0.0
N2,53-1-5,2021,0.0,1767814.0,2021-06-02,2021-08-29,0.0
N2,53-1-5,2022,0.0,2283269.0,2022-05-16,2022-08-20,0.0
N2,53-1-6,2015,0.0,2864582.0,2015-05-01,2015-09-25,0.0
N2,53-1-6,2016,0.0,3001495.0,2016-05-13,2016-08-24,0.0
N2,53-1-6,2017,0.0,2924666.0,2017-05-05,2017-08-24,0.0
N2,53-1-6,2018,0.0,2783692.0,2018-05-02,2018-09-03,0.0
N2,53-1-6,2019,0.0,2551396.0,2019-06-16,2019-09-26,0.0
N2,53-1-6,2020,0.0,2438003.0,2020-05-02,2020-09-01,0.0
N2,53-1-6,2021,0.0,2303701.0,2021-05-02,2021-08-23,0.0
N2,53-1-6,2022,0.0,2753934.0,2022-06-01,2022-08-22,0.0
N2,53-1-7,2015,0.0,998283.0,2015-05-13,2015-09-15,0.0
N2,53-1-7,2016,0.0,1385781.0,2016-05-11,2016-09-03,0.0
N2,53-1-7,2017,18400.0,1328044.0,2017-05-05,2017-09-25,0.013854962636780106
N2,53-1-7,2018,0.0,1143755.0,2018-05-10,2018-08-15,0.0
N2,53-1-7,2019,0.0,962486.0,2019-05-17,2019-08-28,0.0
N2,53-1-7,2020,0.0,957519.0,2020-06-07,2020-08-17,0.0
N2,53-1-7,2021,0.0,1171879.0,2021-06-01,2021-08-25,0.0
N2,53-1-7,2022,0.0,1463142.0,2022-06-01,2022-09-15,0.0
N2,53-1-9,2015,0.0,832248.0,2015-06-02,2015-09-01,0.0
N2,53-1-9,2016,6800.0,988033.0,2016-05-10,2016-08-27,0.00688236121668001
N2,53-1-9,2017,30300.0,1164608.0,2017-05-03,2017-10-11,0.026017338022751003
N2,53-1-9,2018,0.0,1103321.0,2018-05-01,2018-08-17,0.0
N2,53-1-9,2019,0.0,1033141.0,2019-06-01,2019-09-09,0.0
N2,53-1-9,2020,0.0,1053804.0,2020-06-02,2020-08-11,0.0
N2,53-1-9,2021,0.0,968816.0,2021-06-01,2021-08-06,0.0
N2,53-1-9,2022,0.0,1147899.0,2022-05-22,2022-08-15,0.0
N2,53-2-1,2015,102700.0,2971610.0,2015-05-01,2015-09-20,0.03456038982235219
N2,53-2-1,2016,0.0,3785603.0,2016-05-21,2016-08-30,0.0
N2,53-2-1,2017,9200.0,6005641.0,2017-06-01,2017-08-25,0.001531893098505222
N2,53-2-1,2018,0.0,5373808.0,2018-05-05,2018-09-01,0.0
N2,53-2-1,2019,0.0,3986945.0,2019-05-09,2019-09-02,0.0
N2,53-2-1,2020,0.0,5116250.0,2020-05-16,2020-09-02,0.0
N2,53-2-1,2021,0.0,5740135.0,2021-06-01,2021-09-01,0.0
N2,53-2-1,2022,29200.0,7134693.0,2022-06-10,2022-08-31,0.004092677848927768
N2,53-2-2,2015,1500.0,1999194.0,2015-06-03,2015-09-18,0.000750302371855858
N2,53-2-2,2016,0.0,2093242.0,2016-06-12,2016-08-23,0.0
N2,53-2-2,2017,8900.0,1794530.0,2017-06-03,2017-09-01,0.004959515862092024
N2,53-2-2,2018,0.0,1716281.0,2018-05-26,2018-08-26,0.0
N2,53-2-2,2019,0.0,1814921.0,2019-06-07,2019-08-20,0.0
N2,53-2-2,2020,0.0,1690999.0,2020-06-23,2020-08-10,0.0
N2,53-2-2,2021,0.0,1834599.0,2021-06-06,2021-08-06,0.0
N2,53-2-2,2022,13200.0,2808787.0,2022-06-15,2022-08-10,0.004699537558383744
N2,53-2-3,2015,5200.0,948800.0,2015-05-01,2015-09-15,0.0054806070826306915
N2,53-2-3,2016,0.0,1247700.0,2016-05-01,2016-09-10,0.0
N2,53-2-3,2017,6800.0,1828720.0,2017-05-01,2017-09-04,0.003718447876110066
N2,53-2-3,2018,0.0,1513455.0,2018-05-01,2018-09-04,0.0
N2,53-2-3,2019,0.0,523700.0,2019-06-01,2019-09-05,0.0
N2,53-2-3,2020,0.0,698003.0,2020-05-20,2020-08-28,0.0
N2,53-2-3,2021,0.0,832878.0,2021-05-01,2021-08-07,0.0
N2,53-2-3,2022,1600.0,1933903.0,2022-05-05,2022-08-18,0.000827342426171323
N2,53-2-5,2015,0.0,209185.0,2015-05-01,2015-09-01,0.0
N2,53-2-5,2016,0.0,295869.0,2016-05-09,2016-10-03,0.0
N2,53-2-5,2017,24700.0,434614.0,2017-05-01,2017-09-01,0.05683203946490449
N2,53-2-5,2018,0.0,251855.0,2018-05-01,2018-08-21,0.0
N2,53-2-5,2019,0.0,82300.0,2019-06-09,2019-08-08,0.0
N2,53-2-5,2020,0.0,96450.0,2020-05-03,2020-08-15,0.0
N2,53-2-5,2021,0.0,322622.0,2021-05-01,2021-09-20,0.0
N2,53-2-5,2022,16500.0,491828.0,2022-05-01,2022-09-15,0.033548313638101124
N2,53-7-1,2015,6800.0,772306.0,2015-05-01,2015-09-28,0.00880480016988085
N2,53-7-1,2016,45816.0,984173.0,2016-05-09,2016-08-25,0.0465527910235294
N2,53-7-1,2017,77000.0,1133322.0,2017-05-01,2017-09-25,0.06794185588914713
N2,53-7-1,2018,0.0,862159.0,2018-05-01,2018-09-01,0.0
N2,53-7-1,2019,0.0,962535.0,2019-05-02,2019-09-06,0.0
N2,53-7-1,2020,0.0,518500.0,2020-05-01,2020-09-20,0.0
N2,53-7-1,2021,0.0,639700.0,2021-05-01,2021-09-04,0.0
N2,53-7-1,2022,0.0,1296700.0,2022-05-01,2022-08-31,0.0
N2,53-7-2,2015,39900.0,1823915.0,2015-05-15,2015-09-02,0.021876019441695475
N2,53-7-2,2016,30600.0,2024719.0,2016-06-01,2016-09-04,0.015113208301991535
N2,53-7-2,2017,110400.0,2310328.0,2017-05-01,2017-09-01,0.047785422675914416
N2,53-7-2,2018,0.0,1622277.0,2018-05-10,2018-09-08,0.0
N2,53-7-2,2019,0.0,567112.0,2019-06-23,2019-08-25,0.0
N2,53-7-2,2020,0.0,243730.0,2020-05-25,2020-08-24,0.0
N2,53-7-2,2021,0.0,593600.0,2021-06-05,2021-08-30,0.0
N2,53-7-2,2022,21400.0,1997270.0,2022-06-05,2022-08-25,0.01071462546375803
N2,53-7-3,2015,18600.0,1877104.0,2015-05-01,2015-09-19,0.009908880914429888
N2,53-7-3,2016,26800.0,2290270.0,2016-05-01,2016-08-31,0.011701677094840346
N2,53-7-3,2017,103500.0,2936653.0,2017-05-01,2017-09-27,0.03524420488222477
N2,53-7-3,2018,0.0,2123411.0,2018-05-01,2018-09-14,0.0
N2,53-7-3,2019,0.0,1763931.0,2019-05-01,2019-09-14,0.0
N2,53-7-3,2020,0.0,566241.0,2020-05-03,2020-08-29,0.0
N2,53-7-3,2021,0.0,1181200.0,2021-05-01,2021-08-21,0.0
N2,53-7-3,2022,31500.0,3411941.0,2022-05-01,2022-09-20,0.009232281566416301
N2,53-7-4,2015,0.0,1197118.0,2015-05-01,2015-09-09,0.0
N2,53-7-4,2016,0.0,2217105.0,2016-05-01,2016-08-26,0.0
N2,53-7-4,2017,78200.0,3716226.0,2017-05-01,2017-09-25,0.021042853690814285
N2,53-7-4,2018,0.0,3220672.0,2018-05-01,2018-09-01,0.0
N2,53-7-4,2019,0.0,2062585.0,2019-05-09,2019-09-30,0.0
N2,53-7-4,2020,0.0,1883500.0,2020-05-01,2020-09-14,0.0
N2,53-7-4,2021,0.0,205800.0,2021-06-20,2021-07-28,0.0
N2,53-7-4,2022,61000.0,3517909.0,2022-05-09,2022-08-26,0.01733984591414957
