"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","HENDRICKS","063","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,796,100",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","HOWARD","067","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,678,000",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","JOHNSON","081","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,397,800",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","MADISON","095","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,042,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","MARION","097","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,974,900",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","MORGAN","109","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,175,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","RUSH","139","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,265,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","SHELBY","145","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,663,000",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","TIPTON","159","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,635,300",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","BLACKFORD","009","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,125,200",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","DELAWARE","035","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,179,100",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","FAYETTE","041","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,985,300",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","HENRY","065","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,275,700",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","JAY","075","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,271,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","RANDOLPH","135","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,807,500",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","UNION","161","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,201,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","WAYNE","177","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,954,200",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","CARROLL","015","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","13,929,100",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","CASS","017","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","11,450,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","ELKHART","039","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,544,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","FULTON","049","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,728,100",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","KOSCIUSKO","085","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,453,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","MARSHALL","099","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,967,100",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","MIAMI","103","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,621,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","ST. JOSEPH","141","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,109,500",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","WABASH","169","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,098,300",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","ADAMS","001","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,921,700",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","ALLEN","003","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,947,000",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","DE KALB","033","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,941,300",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","HUNTINGTON","069","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,176,700",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","LAGRANGE","087","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,564,100",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","NOBLE","113","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,933,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","STEUBEN","151","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,153,800",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","WELLS","179","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,644,100",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","WHITLEY","183","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,676,000",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHWEST","10","BENTON","007","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","13,835,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHWEST","10","JASPER","073","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","16,288,700",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHWEST","10","LA PORTE","091","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","11,371,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHWEST","10","LAKE","089","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,582,900",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHWEST","10","NEWTON","111","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","14,703,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHWEST","10","PORTER","127","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,481,800",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHWEST","10","PULASKI","131","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","11,025,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHWEST","10","STARKE","149","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,284,700",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","NORTHWEST","10","WHITE","181","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","13,803,000",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTH CENTRAL","80","BROWN","013","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","218,500",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTH CENTRAL","80","CRAWFORD","025","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","354,200",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTH CENTRAL","80","FLOYD","043","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","171,700",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTH CENTRAL","80","HARRISON","061","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,531,900",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTH CENTRAL","80","JACKSON","071","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,638,300",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTH CENTRAL","80","LAWRENCE","093","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,103,300",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTH CENTRAL","80","MONROE","105","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","882,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTH CENTRAL","80","ORANGE","117","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,051,900",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTH CENTRAL","80","PERRY","123","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","968,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTH CENTRAL","80","WASHINGTON","175","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,002,500",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHEAST","90","CLARK","019","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,458,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHEAST","90","DEARBORN","029","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","924,200",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHEAST","90","FRANKLIN","047","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,432,900",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHEAST","90","JEFFERSON","077","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,210,100",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHEAST","90","JENNINGS","079","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,193,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHEAST","90","OHIO","115","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","282,100",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHEAST","90","RIPLEY","137","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,283,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHEAST","90","SCOTT","143","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","929,200",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHEAST","90","SWITZERLAND","155","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","427,200",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","DAVIESS","027","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,239,800",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","DUBOIS","037","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,695,300",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","GIBSON","051","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","11,533,000",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","GREENE","055","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,597,800",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","KNOX","083","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","12,512,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","MARTIN","101","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,406,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","PIKE","125","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,277,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","POSEY","129","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,233,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","SPENCER","147","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,223,800",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","SULLIVAN","153","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,959,800",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","VANDERBURGH","163","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,183,800",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","SOUTHWEST","70","WARRICK","173","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,387,100",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","CLAY","021","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,382,500",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","FOUNTAIN","045","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,614,300",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","MONTGOMERY","107","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","12,437,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","OWEN","119","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,629,700",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,997,600",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,850,800",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","TIPPECANOE","157","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","11,888,400",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","VERMILLION","165","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,899,300",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","VIGO","167","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,942,200",""
"SURVEY","1975","YEAR","","COUNTY","INDIANA","18","WEST CENTRAL","40","WARREN","171","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,496,100",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","BARTHOLOMEW","005","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,852,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","BOONE","011","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,053,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","CLINTON","023","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,287,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","DECATUR","031","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,872,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","GRANT","053","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,049,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","HAMILTON","057","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,466,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","HANCOCK","059","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,354,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","HENDRICKS","063","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,402,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","HOWARD","067","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,515,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","JOHNSON","081","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,436,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","MADISON","095","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,772,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","MARION","097","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,842,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","MORGAN","109","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,297,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","RUSH","139","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,245,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","SHELBY","145","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,490,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","CENTRAL","50","TIPTON","159","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,214,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","BLACKFORD","009","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,095,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","DELAWARE","035","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,790,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","FAYETTE","041","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,893,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","HENRY","065","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,822,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","JAY","075","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,081,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","RANDOLPH","135","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,291,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","UNION","161","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,902,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","EAST CENTRAL","60","WAYNE","177","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,967,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","CARROLL","015","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,656,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","CASS","017","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,853,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","ELKHART","039","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,996,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","FULTON","049","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,943,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","KOSCIUSKO","085","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,532,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","MARSHALL","099","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,987,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","MIAMI","103","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,232,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","ST. JOSEPH","141","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,615,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTH CENTRAL","20","WABASH","169","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,515,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","ADAMS","001","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,625,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","ALLEN","003","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,243,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","DE KALB","033","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,031,000",""
"SURVEY","1974","YEAR","","COUNTY","INDIANA","18","NORTHEAST","30","HUNTINGTON","069","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,009,000",""
